session_id,user_id,session_start_ts,session_end_ts,platform,app_version,is_new_user_session,channel_attribution,city_of_session,session_had_search,session_had_booking,user_segment,is_problem_period,is_campaign_period
SES_0000807,USR_00183,2024-07-04 16:20:00,2024-07-04 16:31:06,android_app,8.4.0,True,email_push,VNS,False,False,returning_organic,True,False
SES_0000808,USR_00183,2024-06-22 15:52:00,2024-06-22 15:59:42,android_app,8.3.0,False,email_push,VNS,True,False,returning_organic,False,False
SES_0000809,USR_00183,2024-07-01 13:27:00,2024-07-01 13:28:00,android_app,8.4.0,False,email_push,VNS,True,False,returning_organic,True,False
SES_0000810,USR_00184,2024-07-16 09:48:00,2024-07-16 09:50:13,android_app,8.4.0,True,,BOM,True,False,new_organic,True,True
SES_0000811,USR_00184,2024-08-18 17:04:00,2024-08-18 17:32:36,android_app,8.4.1,False,paid_social,BOM,True,False,new_organic,True,True
SES_0000812,USR_00185,2024-04-14 19:24:00,2024-04-14 19:29:58,android_app,8.3.2,True,organic_search,BBI,False,False,new_organic,False,False
SES_0000813,USR_00186,2024-08-09 08:54:00,2024-08-09 09:01:50,android_app,8.4.2,True,paid_search,ATQ,True,False,new_organic,True,True
SES_0000814,USR_00186,2024-07-02 09:58:00,2024-07-02 09:59:00,android_app,8.4.0,False,paid_search,ATQ,True,False,new_organic,True,False
SES_0000815,USR_00187,2024-05-22 15:20:00,2024-05-22 15:30:55,android_app,8.3.2,True,paid_social,,True,False,new_organic,False,False
SES_0000816,USR_00187,2024-07-26 12:20:00,2024-07-26 12:21:00,android_app,8.4.1,False,paid_social,,False,False,new_organic,True,True
SES_0000817,USR_00188,2024-07-14 11:08:00,2024-07-14 11:26:27,android_app,8.4.0,True,returning_direct,VTZ,True,False,corporate,True,True
SES_0000818,USR_00188,2024-06-25 14:57:00,2024-06-25 14:58:00,mobile_web,,False,returning_direct,VTZ,True,False,corporate,False,False
SES_0000819,USR_00188,2024-08-08 13:45:00,2024-08-08 13:59:22,mobile_web,,False,returning_direct,VTZ,False,False,corporate,True,True
SES_0000820,USR_00188,2024-06-03 13:34:00,2024-06-03 13:39:03,android_app,8.3.0,False,returning_direct,VTZ,True,False,corporate,False,False
SES_0000821,USR_00188,2024-08-27 09:39:00,2024-08-27 09:44:33,android_app,8.4.2,False,returning_direct,VTZ,False,False,corporate,True,True
SES_0000822,USR_00189,2024-05-04 15:06:00,2024-05-04 15:18:56,android_app,8.3.0,True,returning_direct,CCU,False,False,returning_organic,False,False
SES_0000823,USR_00189,2024-06-15 15:26:00,2024-06-15 15:27:56,android_app,8.3.2,False,returning_direct,CCU,True,False,returning_organic,False,False
SES_0000824,USR_00189,2024-06-11 14:28:00,2024-06-11 14:41:25,android_app,8.3.2,False,returning_direct,CCU,True,False,returning_organic,False,False
SES_0000825,USR_00190,2024-08-13 18:25:00,2024-08-13 18:36:05,desktop_web,,True,organic_search,IXC,True,False,new_organic,True,True
SES_0000826,USR_00191,2024-07-01 15:37:00,2024-07-01 15:43:03,ios_app,9.1.1,True,organic_search,VTZ,True,False,returning_organic,True,False
SES_0000827,USR_00191,2024-08-28 13:01:00,2024-08-28 13:14:33,ios_app,9.2.0,False,organic_search,VTZ,False,False,returning_organic,True,True
SES_0000828,USR_00191,2024-08-30 18:16:00,2024-08-30 18:49:51,ios_app,9.1.0,False,organic_search,VTZ,False,False,returning_organic,True,True
SES_0000829,USR_00191,2024-07-26 10:28:00,2024-07-26 10:30:23,ios_app,9.1.1,False,organic_search,VTZ,True,False,returning_organic,True,True
SES_0000830,USR_00191,2024-08-27 10:03:00,2024-08-27 10:07:40,mobile_web,,False,organic_search,VTZ,True,False,returning_organic,True,True
SES_0000831,USR_00191,2024-07-11 12:16:00,2024-07-11 12:31:44,ios_app,9.2.0,False,organic_search,VTZ,True,False,returning_organic,True,False
SES_0000832,USR_00191,2024-07-26 20:46:00,2024-07-26 21:05:27,ios_app,9.1.0,False,organic_search,VTZ,True,False,returning_organic,True,True
SES_0000833,USR_00191,2024-05-05 12:41:00,2024-05-05 12:59:33,ios_app,9.1.1,False,organic_search,VTZ,False,False,returning_organic,False,False
SES_0000834,USR_00192,2024-07-22 14:08:00,2024-07-22 14:19:38,android_app,8.4.0,True,email_push,IXC,False,False,returning_organic,True,True
SES_0000835,USR_00192,2024-05-27 10:48:00,2024-05-27 10:53:18,android_app,8.3.2,False,email_push,IXC,True,False,returning_organic,False,False
SES_0000836,USR_00192,2024-07-05 08:24:00,2024-07-05 08:37:39,android_app,8.3.2,False,email_push,IXC,False,False,returning_organic,True,False
SES_0000837,USR_00193,2024-08-20 13:38:00,2024-08-20 13:50:38,android_app,8.4.2,True,email_push,BBI,True,False,returning_organic,True,True
SES_0000838,USR_00193,2024-08-13 15:01:00,2024-08-13 15:28:30,android_app,8.4.1,False,email_push,BBI,True,False,returning_organic,True,True
SES_0000839,USR_00193,2024-08-21 18:51:00,2024-08-21 19:08:27,android_app,8.4.2,False,email_push,BBI,True,False,returning_organic,True,True
SES_0000840,USR_00193,2024-08-13 19:39:00,2024-08-13 19:52:52,android_app,8.4.2,False,email_push,BBI,False,False,returning_organic,True,True
SES_0000841,USR_00193,2024-08-07 15:04:00,2024-08-07 15:08:17,android_app,8.4.2,False,email_push,BBI,False,False,returning_organic,True,True
SES_0000842,USR_00193,2024-07-31 10:04:00,2024-07-31 10:21:07,mobile_web,,False,email_push,BBI,True,False,returning_organic,True,True
SES_0000843,USR_00193,2024-08-08 16:11:00,2024-08-08 16:27:02,android_app,8.4.2,False,email_push,BBI,True,False,returning_organic,True,True
SES_0000844,USR_00194,2024-08-22 18:43:00,2024-08-22 19:02:21,mobile_web,,True,paid_search,DEL,True,False,new_organic,True,True
SES_0000845,USR_00194,2024-07-13 12:02:00,2024-07-13 12:46:27,mobile_web,,False,paid_search,DEL,False,False,new_organic,True,True
SES_0000846,USR_00195,2024-07-20 09:33:00,2024-07-20 09:45:40,mobile_web,,True,returning_direct,BLR,False,False,returning_organic,True,True
SES_0000847,USR_00195,2024-08-06 08:35:00,2024-08-06 08:58:01,ios_app,9.2.0,False,returning_direct,BLR,False,False,returning_organic,True,True
SES_0000848,USR_00195,2024-08-18 13:16:00,2024-08-18 13:24:07,ios_app,9.1.0,False,returning_direct,BLR,False,False,returning_organic,True,True
SES_0000849,USR_00196,2024-05-25 19:46:00,2024-05-25 20:28:11,android_app,8.3.0,True,returning_direct,HYD,True,False,corporate,False,False
SES_0000850,USR_00196,2024-05-23 11:05:00,2024-05-23 11:20:58,android_app,8.3.2,False,returning_direct,HYD,True,False,corporate,False,False
SES_0000851,USR_00196,2024-07-15 18:01:00,2024-07-15 18:03:50,android_app,8.4.1,False,returning_direct,HYD,True,False,corporate,True,True
SES_0000852,USR_00196,2024-06-27 17:13:00,2024-06-27 17:20:56,mobile_web,,False,returning_direct,HYD,True,False,corporate,False,False
SES_0000853,USR_00197,2024-08-01 18:50:00,2024-08-01 18:54:33,android_app,8.4.0,True,paid_search,IXC,True,False,returning_organic,True,True
SES_0000854,USR_00197,2024-08-07 11:33:00,2024-08-07 11:35:25,android_app,8.4.2,False,paid_search,IXC,True,False,returning_organic,True,True
SES_0000855,USR_00197,2024-07-22 12:00:00,2024-07-22 12:16:57,android_app,8.4.0,False,paid_search,IXC,True,False,returning_organic,True,True
SES_0000856,USR_00198,2024-05-18 16:02:00,2024-05-18 16:12:14,android_app,8.2.1,True,email_push,BHO,True,False,returning_organic,False,False
SES_0000857,USR_00198,2024-04-28 22:14:00,2024-04-28 22:32:17,android_app,8.3.2,False,email_push,BHO,False,False,returning_organic,False,False
SES_0000858,USR_00198,2024-05-04 14:25:00,2024-05-04 14:33:07,android_app,8.3.2,False,email_push,BHO,True,False,returning_organic,False,False
SES_0000859,USR_00198,2024-07-01 08:48:00,2024-07-01 08:49:09,mobile_web,,False,email_push,BHO,True,False,returning_organic,True,False
SES_0000860,USR_00198,2024-04-28 13:09:00,2024-04-28 13:22:59,mobile_web,,False,email_push,BHO,False,False,returning_organic,False,False
SES_0000861,USR_00199,2024-08-12 11:02:00,2024-08-12 11:11:51,ios_app,9.2.0,True,email_push,BHO,False,False,returning_organic,True,True
SES_0000862,USR_00199,2024-08-20 16:11:00,2024-08-20 16:12:15,ios_app,9.2.0,False,email_push,BHO,True,False,returning_organic,True,True
SES_0000863,USR_00199,2024-08-27 17:11:00,2024-08-27 17:12:00,mobile_web,,False,email_push,BHO,True,False,returning_organic,True,True
SES_0000864,USR_00199,2024-08-26 12:30:00,2024-08-26 12:32:33,ios_app,9.1.1,False,email_push,BHO,True,False,returning_organic,True,True
SES_0000865,USR_00199,2024-08-14 22:49:00,2024-08-14 23:05:17,ios_app,9.1.1,False,email_push,BHO,True,False,returning_organic,True,True
SES_0000866,USR_00199,2024-07-16 09:03:00,2024-07-16 09:04:00,ios_app,9.2.0,False,email_push,BHO,True,False,returning_organic,True,True
SES_0000867,USR_00200,2024-08-28 15:40:00,2024-08-28 15:45:29,desktop_web,,True,paid_search,IXB,True,False,new_organic,True,True
SES_0000868,USR_00200,2024-08-11 19:22:00,2024-08-11 19:44:09,mobile_web,,False,paid_search,IXB,True,False,new_organic,True,True
SES_0000869,USR_00200,2024-08-11 10:50:00,2024-08-11 10:53:23,mobile_web,,False,paid_search,IXB,False,False,new_organic,True,True
SES_0000870,USR_00201,2024-07-06 14:26:00,2024-07-06 14:30:27,ios_app,9.1.0,True,paid_search,CCU,True,False,new_organic,True,False
SES_0000871,USR_00202,2024-07-08 10:25:00,2024-07-08 10:31:57,android_app,8.4.0,True,organic_search,BLR,True,False,returning_organic,True,False
SES_0000872,USR_00202,2024-07-27 16:28:00,2024-07-27 16:38:24,android_app,8.4.1,False,organic_search,BLR,True,False,returning_organic,True,True
SES_0000873,USR_00202,2024-07-05 15:28:00,2024-07-05 15:36:05,android_app,8.4.0,False,organic_search,BLR,False,False,returning_organic,True,False
SES_0000874,USR_00202,2024-08-27 08:53:00,2024-08-27 08:56:15,android_app,8.4.1,False,organic_search,BLR,True,False,returning_organic,True,True
SES_0000875,USR_00202,2024-07-16 15:18:00,2024-07-16 15:26:02,android_app,8.4.0,False,organic_search,BLR,False,False,returning_organic,True,True
SES_0000876,USR_00202,2024-07-13 19:15:00,2024-07-13 19:18:37,android_app,8.4.1,False,organic_search,BLR,False,False,returning_organic,True,True
SES_0000877,USR_00202,2024-06-27 15:56:00,2024-06-27 15:57:10,android_app,8.4.0,False,,BLR,False,False,returning_organic,False,False
SES_0000878,USR_00202,2024-08-19 15:45:00,2024-08-19 16:05:29,android_app,8.4.2,False,organic_search,BLR,True,False,returning_organic,True,True
SES_0000879,USR_00203,2024-07-21 15:29:00,2024-07-21 15:35:15,ios_app,9.1.0,True,organic_search,MAA,True,False,returning_organic,True,True
SES_0000880,USR_00203,2024-07-06 15:51:00,2024-07-06 15:56:25,ios_app,9.1.1,False,organic_search,MAA,True,False,returning_organic,True,False
SES_0000881,USR_00203,2024-07-19 16:24:00,2024-07-19 16:29:53,mobile_web,,False,organic_search,MAA,True,False,returning_organic,True,True
SES_0000882,USR_00203,2024-08-09 12:17:00,2024-08-09 12:28:51,ios_app,9.2.0,False,organic_search,MAA,True,False,returning_organic,True,True
SES_0000883,USR_00204,2024-04-15 15:38:00,2024-04-15 15:39:00,android_app,8.3.2,True,email_push,CCU,True,False,returning_organic,False,False
SES_0000884,USR_00204,2024-07-03 11:13:00,2024-07-03 11:30:50,mobile_web,,False,email_push,CCU,True,False,returning_organic,True,False
SES_0000885,USR_00204,2024-04-12 13:20:00,2024-04-12 13:25:46,android_app,8.3.2,False,email_push,CCU,False,False,returning_organic,False,False
SES_0000886,USR_00204,2024-06-23 12:51:00,2024-06-23 12:57:36,android_app,8.3.2,False,email_push,CCU,True,False,returning_organic,False,False
SES_0000887,USR_00204,2024-05-19 11:21:00,2024-05-19 11:38:01,android_app,8.3.2,False,email_push,CCU,True,False,returning_organic,False,False
SES_0000888,USR_00204,2024-05-15 21:31:00,2024-05-15 21:33:27,android_app,8.3.0,False,email_push,CCU,False,False,returning_organic,False,False
SES_0000889,USR_00204,2024-06-27 18:19:00,2024-06-27 19:12:21,mobile_web,,False,email_push,CCU,True,False,returning_organic,False,False
SES_0000890,USR_00205,2024-05-08 09:37:00,2024-05-08 10:06:06,android_app,8.2.1,True,returning_direct,VTZ,True,False,returning_organic,False,False
SES_0000891,USR_00205,2024-05-05 15:56:00,2024-05-05 16:07:30,android_app,8.3.2,False,returning_direct,VTZ,False,False,returning_organic,False,False
SES_0000892,USR_00205,2024-04-28 14:07:00,2024-04-28 14:30:44,android_app,8.3.0,False,returning_direct,VTZ,True,False,returning_organic,False,False
SES_0000893,USR_00205,2024-05-03 10:11:04,2024-05-03 10:07:00,android_app,8.3.2,False,returning_direct,VTZ,False,False,returning_organic,False,False
SES_0000894,USR_00205,2024-06-10 12:14:00,2024-06-10 12:23:02,android_app,8.3.2,False,returning_direct,VTZ,True,False,returning_organic,False,False
SES_0000895,USR_00205,2024-06-08 14:35:00,2024-06-08 14:36:21,android_app,8.3.0,False,returning_direct,VTZ,True,False,returning_organic,False,False
SES_0000896,USR_00205,2024-06-20 10:55:00,2024-06-20 11:01:45,android_app,8.3.2,False,returning_direct,VTZ,False,False,returning_organic,False,False
SES_0000897,USR_00205,2024-05-17 14:35:00,2024-05-17 14:45:44,android_app,8.3.2,False,returning_direct,VTZ,True,False,returning_organic,False,False
SES_0000898,USR_00206,2024-08-19 10:19:00,2024-08-19 10:47:02,android_app,8.4.2,True,organic_search,BOM,True,False,new_organic,True,True
SES_0000899,USR_00206,2024-08-04 14:13:00,2024-08-04 14:27:39,android_app,8.4.0,False,organic_search,BOM,False,False,new_organic,True,True
SES_0000900,USR_00207,2024-07-22 12:22:00,2024-07-22 12:38:50,android_app,8.4.1,True,organic_search,GAU,True,False,new_organic,True,True
SES_0000901,USR_00207,2024-07-19 20:59:00,2024-07-19 21:06:37,android_app,8.4.0,False,organic_search,GAU,False,False,new_organic,True,True
SES_0000902,USR_00207,2024-07-04 09:58:00,2024-07-04 10:05:00,android_app,8.4.0,False,organic_search,GAU,False,False,new_organic,True,False
SES_0000903,USR_00208,2024-06-29 09:27:00,2024-06-29 09:36:07,android_app,8.3.2,True,paid_search,BLR,True,False,returning_organic,False,False
SES_0000904,USR_00208,2024-06-17 14:16:00,2024-06-17 15:08:05,android_app,8.3.2,False,paid_search,BLR,False,False,returning_organic,False,False
SES_0000905,USR_00208,2024-07-11 15:21:00,2024-07-11 15:58:51,android_app,8.4.0,False,paid_search,BLR,True,False,returning_organic,True,False
SES_0000906,USR_00208,2024-08-01 22:28:00,2024-08-01 22:41:02,android_app,8.4.1,False,paid_search,BLR,True,False,returning_organic,True,True
SES_0000907,USR_00208,2024-08-18 12:16:00,2024-08-18 12:19:06,android_app,8.4.2,False,paid_search,BLR,False,False,returning_organic,True,True
SES_0000908,USR_00208,2024-07-30 16:37:00,2024-07-30 16:51:30,android_app,8.4.1,False,paid_search,BLR,True,False,returning_organic,True,True
SES_0000909,USR_00208,2024-07-22 18:10:00,2024-07-22 18:18:22,android_app,8.4.0,False,paid_search,BLR,True,False,returning_organic,True,True
SES_0000910,USR_00208,2024-07-15 12:27:00,2024-07-15 12:58:17,android_app,8.4.1,False,paid_search,BLR,True,False,returning_organic,True,True
SES_0000911,USR_00209,2024-04-18 09:39:00,2024-04-18 09:54:46,desktop_web,,True,organic_search,HYD,True,False,returning_organic,False,False
SES_0000912,USR_00209,2024-07-18 09:08:00,2024-07-18 09:12:07,mobile_web,,False,organic_search,HYD,True,False,returning_organic,True,True
SES_0000913,USR_00209,2024-08-07 14:22:00,2024-08-07 14:26:48,desktop_web,,False,organic_search,HYD,True,False,returning_organic,True,True
SES_0000914,USR_00210,2024-05-11 20:55:00,2024-05-11 20:59:36,ios_app,9.2.0,True,organic_search,MAA,True,False,new_organic,False,False
SES_0000915,USR_00210,2024-07-13 18:29:00,2024-07-13 18:42:24,ios_app,9.2.0,False,organic_search,MAA,False,False,new_organic,True,True
SES_0000916,USR_00210,2024-06-21 14:12:00,2024-06-21 14:44:30,ios_app,9.1.0,False,organic_search,MAA,True,False,new_organic,False,False
SES_0000917,USR_00211,2024-08-25 21:55:00,2024-08-25 21:56:00,android_app,8.4.2,True,returning_direct,BOM,True,False,corporate,True,True
SES_0000918,USR_00211,2024-05-26 13:11:00,2024-05-26 13:29:00,android_app,8.3.0,False,returning_direct,BOM,True,False,corporate,False,False
SES_0000919,USR_00211,2024-08-15 18:22:00,2024-08-15 18:27:14,android_app,8.4.2,False,returning_direct,BOM,True,False,corporate,True,True
SES_0000920,USR_00212,2024-07-30 11:05:00,2024-07-30 11:31:43,android_app,8.4.1,True,paid_search,DEL,True,False,returning_organic,True,True
SES_0000921,USR_00212,2024-07-09 22:16:00,2024-07-09 22:18:14,android_app,8.4.0,False,paid_search,DEL,True,False,returning_organic,True,False
SES_0000922,USR_00212,2024-08-30 15:58:00,2024-08-30 16:03:37,android_app,8.4.1,False,paid_search,DEL,True,False,returning_organic,True,True
SES_0000923,USR_00212,2024-08-24 09:02:00,2024-08-24 09:30:49,android_app,8.4.2,False,paid_search,DEL,True,False,returning_organic,True,True
SES_0000924,USR_00213,2024-08-07 08:54:00,2024-08-07 09:07:36,mobile_web,,True,paid_search,VNS,True,False,new_organic,True,True
SES_0000925,USR_00214,2024-08-18 15:25:00,2024-08-18 15:29:33,android_app,8.4.2,True,organic_search,CCU,False,False,returning_organic,True,True
SES_0000926,USR_00214,2024-08-23 15:02:00,2024-08-23 15:04:18,mobile_web,,False,organic_search,CCU,True,False,returning_organic,True,True
SES_0000927,USR_00214,2024-07-02 10:26:00,2024-07-02 10:35:07,android_app,8.4.0,False,organic_search,CCU,True,False,returning_organic,True,False
SES_0000928,USR_00214,2024-08-24 12:32:00,2024-08-24 12:33:12,android_app,8.4.1,False,,CCU,True,False,returning_organic,True,True
SES_0000929,USR_00214,2024-08-29 08:18:00,2024-08-29 08:19:16,android_app,8.4.2,False,organic_search,CCU,True,False,returning_organic,True,True
SES_0000930,USR_00214,2024-06-09 19:37:00,2024-06-09 19:39:18,android_app,8.3.2,False,organic_search,CCU,False,False,returning_organic,False,False
SES_0000931,USR_00214,2024-05-15 17:05:00,2024-05-15 17:15:03,android_app,8.3.2,False,organic_search,CCU,True,False,returning_organic,False,False
SES_0000932,USR_00215,2024-06-28 12:48:00,2024-06-28 13:25:00,android_app,8.4.0,True,paid_search,MAA,True,False,new_organic,False,False
SES_0000933,USR_00215,2024-04-27 20:17:00,2024-04-27 20:21:10,android_app,8.3.2,False,paid_search,MAA,True,False,new_organic,False,False
SES_0000934,USR_00215,2024-06-06 10:33:00,2024-06-06 10:50:23,android_app,8.3.2,False,paid_search,MAA,True,False,new_organic,False,False
SES_0000935,USR_00216,2024-06-06 11:49:00,2024-06-06 11:51:05,ios_app,9.1.1,True,organic_search,HYD,True,False,returning_organic,False,False
SES_0000936,USR_00216,2024-04-26 11:55:00,2024-04-26 12:50:18,mobile_web,,False,organic_search,HYD,False,False,returning_organic,False,False
SES_0000937,USR_00216,2024-05-05 15:19:00,2024-05-05 15:23:47,ios_app,9.1.0,False,organic_search,HYD,True,False,returning_organic,False,False
SES_0000938,USR_00216,2024-06-13 13:14:00,2024-06-13 13:28:43,mobile_web,,False,organic_search,HYD,True,False,returning_organic,False,False
SES_0000939,USR_00216,2024-04-29 17:16:00,2024-04-29 17:18:06,mobile_web,,False,organic_search,HYD,False,False,returning_organic,False,False
SES_0000940,USR_00216,2024-06-02 15:42:00,2024-06-02 15:47:10,ios_app,9.1.0,False,organic_search,HYD,True,False,returning_organic,False,False
SES_0000941,USR_00216,2024-08-10 11:36:00,2024-08-10 12:03:50,mobile_web,,False,organic_search,HYD,True,False,returning_organic,True,True
SES_0000942,USR_00217,2024-06-18 11:52:00,2024-06-18 11:55:20,mobile_web,,True,returning_direct,CCU,False,False,returning_organic,False,False
SES_0000943,USR_00217,2024-04-17 15:50:00,2024-04-17 15:59:51,mobile_web,,False,returning_direct,CCU,False,False,returning_organic,False,False
SES_0000944,USR_00217,2024-05-01 10:57:00,2024-05-01 10:59:37,desktop_web,,False,returning_direct,CCU,True,False,returning_organic,False,False
SES_0000945,USR_00217,2024-06-23 12:38:00,2024-06-23 12:45:44,mobile_web,,False,returning_direct,CCU,True,False,returning_organic,False,False
SES_0000946,USR_00217,2024-05-27 09:38:00,2024-05-27 09:55:53,desktop_web,,False,returning_direct,CCU,True,False,returning_organic,False,False
SES_0000947,USR_00217,2024-07-15 13:44:00,2024-07-15 13:45:00,mobile_web,,False,returning_direct,CCU,True,False,returning_organic,True,True
SES_0000948,USR_00218,2024-06-26 16:10:00,2024-06-26 16:36:24,desktop_web,,True,paid_search,CCU,True,False,returning_organic,False,False
SES_0000949,USR_00218,2024-07-07 15:35:00,2024-07-07 15:36:01,mobile_web,,False,paid_search,CCU,True,False,returning_organic,True,False
SES_0000950,USR_00218,2024-08-13 10:00:00,2024-08-13 10:37:50,mobile_web,,False,paid_search,CCU,True,False,returning_organic,True,True
SES_0000951,USR_00218,2024-08-09 11:35:00,2024-08-09 11:46:57,desktop_web,,False,paid_search,CCU,True,False,returning_organic,True,True
SES_0000952,USR_00218,2024-07-10 10:50:00,2024-07-10 11:05:52,desktop_web,,False,paid_search,CCU,False,False,returning_organic,True,False
SES_0000953,USR_00219,2024-07-18 18:24:00,2024-07-18 18:40:38,desktop_web,,True,paid_search,,True,False,returning_organic,True,True
SES_0000954,USR_00219,2024-08-12 11:47:00,2024-08-12 11:51:02,mobile_web,,False,paid_search,,True,False,returning_organic,True,True
SES_0000955,USR_00219,2024-06-19 15:05:00,2024-06-19 15:22:39,desktop_web,,False,paid_search,,False,False,returning_organic,False,False
SES_0000956,USR_00219,2024-08-14 12:55:00,2024-08-14 13:08:54,desktop_web,,False,paid_search,,True,False,returning_organic,True,True
SES_0000957,USR_00219,2024-08-13 16:30:00,2024-08-13 16:38:09,mobile_web,,False,paid_search,,False,False,returning_organic,True,True
SES_0000958,USR_00220,2024-06-27 10:32:00,2024-06-27 10:43:40,mobile_web,,True,paid_social,BOM,False,False,new_organic,False,False
SES_0000959,USR_00220,2024-06-28 14:53:00,2024-06-28 15:00:38,android_app,8.3.2,False,paid_social,BOM,True,False,new_organic,False,False
SES_0000960,USR_00220,2024-05-26 15:07:00,2024-05-26 15:14:37,android_app,8.3.2,False,paid_social,BOM,True,False,new_organic,False,False
SES_0000961,USR_00221,2024-07-18 13:32:00,2024-07-18 13:42:25,android_app,8.4.1,True,,BOM,False,False,returning_organic,True,True
SES_0000962,USR_00221,2024-06-27 12:28:00,2024-06-27 12:37:30,android_app,8.3.2,False,paid_search,BOM,False,False,returning_organic,False,False
SES_0000963,USR_00221,2024-07-16 21:16:00,2024-07-16 21:43:53,android_app,8.4.1,False,paid_search,BOM,False,False,returning_organic,True,True
SES_0000964,USR_00221,2024-06-30 10:27:00,2024-06-30 10:32:18,android_app,8.4.0,False,paid_search,BOM,True,False,returning_organic,False,False
SES_0000965,USR_00221,2024-08-15 14:27:00,2024-08-15 14:32:05,android_app,8.4.1,False,paid_search,BOM,True,False,returning_organic,True,True
SES_0000966,USR_00221,2024-07-05 10:31:00,2024-07-05 10:34:01,android_app,8.4.0,False,paid_search,BOM,False,False,returning_organic,True,False
SES_0000967,USR_00222,2024-07-19 19:13:00,2024-07-19 19:44:53,ios_app,9.1.1,True,returning_direct,VTZ,False,False,returning_organic,True,True
SES_0000968,USR_00222,2024-06-03 15:53:00,2024-06-03 15:58:10,ios_app,9.2.0,False,returning_direct,VTZ,False,False,returning_organic,False,False
SES_0000969,USR_00222,2024-06-02 19:32:00,2024-06-02 19:38:56,mobile_web,,False,returning_direct,VTZ,True,False,returning_organic,False,False
SES_0000970,USR_00223,2024-06-07 10:10:00,2024-06-07 10:22:14,android_app,8.3.2,True,organic_search,JAI,True,False,returning_organic,False,False
SES_0000971,USR_00223,2024-06-18 19:21:00,2024-06-18 19:24:19,android_app,8.3.2,False,organic_search,JAI,True,False,returning_organic,False,False
SES_0000972,USR_00223,2024-06-06 15:48:00,2024-06-06 15:56:22,android_app,8.3.0,False,organic_search,JAI,True,False,returning_organic,False,False
SES_0000973,USR_00223,2024-06-23 10:58:00,2024-06-23 11:08:33,android_app,8.2.1,False,organic_search,JAI,True,False,returning_organic,False,False
SES_0000974,USR_00224,2024-05-22 12:44:00,2024-05-22 12:45:41,mobile_web,,True,returning_direct,VTZ,True,False,returning_organic,False,False
SES_0000975,USR_00224,2024-07-17 17:44:00,2024-07-17 18:08:54,ios_app,9.1.0,False,returning_direct,VTZ,True,False,returning_organic,True,True
SES_0000976,USR_00224,2024-08-09 22:43:00,2024-08-09 22:51:40,ios_app,9.1.0,False,returning_direct,VTZ,True,False,returning_organic,True,True
SES_0000977,USR_00224,2024-05-26 09:18:00,2024-05-26 09:33:38,mobile_web,,False,returning_direct,VTZ,False,False,returning_organic,False,False
SES_0000978,USR_00224,2024-07-02 19:58:00,2024-07-02 20:09:43,ios_app,9.2.0,False,returning_direct,VTZ,True,False,returning_organic,True,False
SES_0000979,USR_00225,2024-04-24 18:16:00,2024-04-24 18:17:19,ios_app,9.1.0,True,organic_search,HYD,True,False,returning_organic,False,False
SES_0000980,USR_00225,2024-05-13 10:59:00,2024-05-13 11:05:48,ios_app,9.2.0,False,organic_search,HYD,True,False,returning_organic,False,False
SES_0000981,USR_00225,2024-07-20 15:09:00,2024-07-20 15:31:50,ios_app,9.1.0,False,organic_search,HYD,True,False,returning_organic,True,True
SES_0000982,USR_00225,2024-08-22 18:55:00,2024-08-22 19:44:29,ios_app,9.1.0,False,organic_search,HYD,False,False,returning_organic,True,True
SES_0000983,USR_00226,2024-05-04 18:30:00,2024-05-04 18:38:42,ios_app,9.1.1,True,organic_search,MAA,False,False,new_organic,False,False
SES_0000984,USR_00227,2024-05-18 18:44:00,2024-05-18 19:00:43,android_app,8.3.0,True,referral,BHO,False,False,new_organic,False,False
SES_0000985,USR_00227,2024-07-21 17:16:00,2024-07-21 17:17:00,android_app,8.4.1,False,referral,BHO,True,False,new_organic,True,True
SES_0000986,USR_00227,2024-08-24 08:12:00,2024-08-24 08:36:32,android_app,8.4.2,False,referral,BHO,True,False,new_organic,True,True
SES_0000987,USR_00228,2024-08-04 09:29:00,2024-08-04 09:32:52,ios_app,9.2.0,True,returning_direct,NAG,True,False,corporate,True,True
SES_0000988,USR_00228,2024-06-25 11:52:00,2024-06-25 12:04:54,mobile_web,,False,returning_direct,NAG,True,False,corporate,False,False
SES_0000989,USR_00228,2024-07-20 19:14:00,2024-07-20 19:41:07,ios_app,9.1.1,False,returning_direct,NAG,False,False,corporate,True,True
SES_0000990,USR_00228,2024-08-17 17:36:00,2024-08-17 17:59:58,ios_app,9.2.0,False,returning_direct,NAG,True,False,corporate,True,True
SES_0000991,USR_00228,2024-08-19 22:58:00,2024-08-19 22:59:45,mobile_web,,False,returning_direct,NAG,True,False,corporate,True,True
SES_0000992,USR_00228,2024-05-12 15:01:00,2024-05-12 15:11:56,ios_app,9.2.0,False,returning_direct,NAG,False,False,corporate,False,False
SES_0000993,USR_00229,2024-06-15 21:53:00,2024-06-15 22:02:27,mobile_web,,True,email_push,CCU,False,False,returning_organic,False,False
SES_0000994,USR_00229,2024-08-21 15:12:00,2024-08-21 16:18:18,mobile_web,,False,email_push,CCU,True,False,returning_organic,True,True
SES_0000995,USR_00229,2024-06-01 14:26:00,2024-06-01 14:38:54,mobile_web,,False,email_push,CCU,True,False,returning_organic,False,False
SES_0000996,USR_00229,2024-07-18 09:31:00,2024-07-18 09:33:43,desktop_web,,False,email_push,CCU,True,False,returning_organic,True,True
