booking_id,user_id,listing_id,week,cohort,revenue_usd,is_international,is_package
623,719,4510,5,HVT,639.21,True,False
624,727,2893,5,HVT,465.44,False,False
625,773,2750,5,HVT,646.69,False,True
626,791,4562,5,HVT,617.11,True,True
627,835,4840,5,HVT,594.06,False,False
628,849,2990,5,HVT,675.28,True,False
629,869,3168,5,HVT,522.64,True,False
630,871,343,5,HVT,655.87,False,False
631,882,337,5,HVT,658.97,False,False
632,889,1105,5,HVT,518.99,False,False
633,904,2948,5,HVT,593.68,True,False
634,917,2671,5,HVT,720.31,True,False
635,948,2712,5,HVT,769.68,False,False
636,961,2851,5,HVT,705.64,False,False
637,986,3530,5,HVT,531.5,False,False
638,1050,537,5,HVT,530.49,True,False
639,1051,1388,5,HVT,700.8,True,True
640,1059,3625,5,HVT,690.43,False,False
641,1069,3656,5,HVT,518.3,True,False
642,1096,2765,5,HVT,680.76,False,False
643,1122,3527,5,HVT,721.5,False,False
644,1155,264,5,HVT,747.8,True,False
645,1173,819,5,HVT,580.81,False,False
646,1191,4019,5,HVT,521.08,False,False
647,1227,4518,5,HVT,705.31,True,False
648,1230,2475,5,HVT,769.13,True,True
649,1260,3479,5,HVT,530.31,True,False
650,1275,2339,5,HVT,682.24,False,False
651,1277,1841,5,HVT,609.91,False,False
652,1278,2104,5,HVT,719.35,False,False
653,1279,2900,5,HVT,557.56,False,False
654,1296,390,5,HVT,470.95,False,False
655,1314,3883,5,HVT,591.91,True,False
656,1315,627,5,HVT,699.19,True,False
657,1332,3815,5,HVT,639.11,False,False
658,1393,2732,5,HVT,727.05,False,True
659,1454,1141,5,HVT,676.5,False,False
660,1465,97,5,HVT,700.77,False,False
661,1469,868,5,HVT,565.84,False,False
662,1483,3067,5,HVT,608.56,False,False
663,1555,2738,5,Mission,290.73,True,False
664,1587,2958,5,Mission,232.8,False,False
665,1617,4637,5,Mission,288.08,True,False
666,1636,834,5,Mission,324.98,False,False
667,1652,4596,5,Mission,269.51,False,False
668,1734,917,5,Mission,298.01,False,False
669,1788,3055,5,Mission,225.74,False,False
670,1800,387,5,Mission,305.12,True,True
671,1822,1128,5,Mission,295.92,False,False
672,1855,2337,5,Mission,335.64,False,False
673,1891,51,5,Mission,219.78,False,False
674,1897,2561,5,Mission,224.36,True,False
675,1956,2704,5,Mission,255.07,False,False
676,1975,3458,5,Mission,218.95,False,False
677,1986,1019,5,Mission,231.73,False,False
678,2046,1484,5,Mission,314.75,False,False
679,2049,4406,5,Mission,326.87,False,False
680,2051,3780,5,Mission,285.21,False,False
681,2052,2011,5,Mission,270.38,True,False
682,2069,2488,5,Mission,331.85,False,False
683,2142,1932,5,Mission,217.46,False,False
684,2164,2900,5,Mission,318.03,False,False
685,2190,21,5,Mission,319.87,False,False
686,2215,214,5,Mission,323.52,False,False
687,2227,265,5,Mission,233.79,True,False
688,2303,4664,5,Mission,290.19,False,False
689,2317,1472,5,Mission,227.18,False,False
690,2333,1582,5,Mission,330.76,False,False
691,2359,3622,5,Mission,317.29,False,False
692,2372,828,5,Mission,283.96,False,False
693,2383,3449,5,Mission,210.37,False,False
694,2388,1926,5,Mission,319.72,False,False
695,2404,3512,5,Mission,262.95,True,False
696,2412,854,5,Mission,336.07,False,False
697,2415,694,5,Mission,280.45,True,False
698,2456,4804,5,Mission,291.7,True,False
699,2589,1048,5,Mission,268.41,False,False
700,2627,2626,5,Mission,260.39,True,False
701,2663,2174,5,Mission,270.44,True,False
702,2676,4688,5,Mission,316.46,False,False
703,2708,282,5,Mission,255.9,False,False
704,2742,3952,5,Mission,273.9,False,False
705,2747,4993,5,Mission,300.92,False,False
706,2765,1353,5,Mission,254.78,False,False
707,2766,2266,5,Mission,237.65,False,False
708,2815,117,5,Mission,318.16,False,False
709,2877,2248,5,Mission,336.2,False,False
710,2885,4356,5,Mission,288.27,False,False
711,2887,2272,5,Mission,322.86,False,False
712,2898,1815,5,Mission,241.13,False,False
713,2916,2051,5,Mission,314.32,False,False
714,2933,4663,5,Mission,349.77,False,False
715,2935,755,5,Mission,262.87,False,False
716,2968,1373,5,Mission,270.17,True,False
717,2973,2749,5,Mission,252.82,False,False
718,2986,1546,5,Mission,252.61,False,False
719,3016,2464,5,Mission,299.54,False,False
720,3020,2723,5,Mission,283.13,False,False
721,3021,3714,5,Mission,217.06,False,False
722,3037,4082,5,Mission,306.38,False,False
723,3055,4916,5,Mission,302.45,False,False
724,3095,2244,5,Mission,243.51,False,False
725,3132,2920,5,Mission,212.99,False,False
726,3159,4591,5,Mission,334.63,False,False
727,3207,4661,5,Mission,230.77,False,False
728,3222,744,5,Mission,271.06,False,False
729,3228,1222,5,Mission,295.68,False,False
730,3285,3093,5,Mission,323.11,False,False
731,3325,3473,5,Mission,277.93,False,False
732,3327,2502,5,Mission,266.43,True,False
733,3385,291,5,Mission,331.97,False,False
734,3387,1831,5,Mission,211.48,False,False
735,3388,1132,5,Mission,282.73,False,False
736,3399,2678,5,Mission,308.13,False,False
737,3418,4153,5,Mission,274.93,True,False
738,3454,2392,5,Mission,233.22,False,False
739,3461,746,5,Mission,331.26,True,False
740,3466,4561,5,Mission,237.94,False,False
741,3600,1854,5,Mission,241.79,False,False
742,3628,986,5,Mission,232.75,False,False
743,3709,2361,5,Mission,291.9,False,False
744,3771,3879,5,Mission,295.86,False,False
745,3788,3970,5,Mission,329.16,False,False
746,3820,815,5,Mission,300.37,False,False
747,3903,2839,5,Mission,289.37,False,False
748,3912,1057,5,Mission,333.52,False,False
749,3913,1100,5,Mission,302.5,False,False
750,3941,3881,5,Mission,340.65,False,False
751,3985,225,5,Mission,214.92,True,False
752,4213,2303,5,DealSeeker,108.04,False,False
753,4266,1222,5,DealSeeker,133.22,False,False
754,4276,785,5,DealSeeker,116.41,False,False
755,4344,7268,5,DealSeeker,136.26,False,False
756,4379,5535,5,DealSeeker,110.51,False,False
757,4491,3049,5,DealSeeker,136.99,False,False
758,4597,7148,5,DealSeeker,121.9,False,False
759,4636,5476,5,DealSeeker,96.58,False,False
760,4732,2559,5,DealSeeker,104.15,False,False
761,4835,6774,5,DealSeeker,137.51,False,False
762,4898,2421,5,DealSeeker,96.48,False,False
763,4949,4416,5,DealSeeker,94.42,False,False
764,4954,3268,5,DealSeeker,137.24,False,False
765,4959,5371,5,DealSeeker,139.79,False,False
766,4975,3299,5,DealSeeker,116.73,False,False
767,5039,6202,5,DealSeeker,118.67,False,False
768,5078,6325,5,DealSeeker,134.63,False,False
769,5098,3796,5,DealSeeker,129.62,False,False
770,5207,2246,5,DealSeeker,129.31,False,False
771,5233,7701,5,DealSeeker,89.03,False,False
772,5367,1056,5,DealSeeker,108.26,False,False
773,5374,4683,5,DealSeeker,86.68,False,False
774,5449,7138,5,DealSeeker,126.22,False,False
775,5493,2512,5,DealSeeker,129.92,False,False
776,5635,7641,5,DealSeeker,110.14,False,False
777,5671,856,5,DealSeeker,106.23,False,False
778,5686,2123,5,DealSeeker,107.71,False,False
779,5868,2977,5,DealSeeker,111.52,False,False
780,5913,7477,5,DealSeeker,131.16,False,False
781,5941,3933,5,DealSeeker,126.46,False,False
782,5985,6469,5,DealSeeker,134.3,False,False
783,6010,7312,5,DealSeeker,114.63,False,False
784,6020,2622,5,DealSeeker,89.06,False,False
785,6183,1387,5,DealSeeker,96.5,False,False
786,6237,4217,5,DealSeeker,93.58,False,False
787,6241,6524,5,DealSeeker,128.51,False,False
788,6366,2500,5,DealSeeker,98.45,False,False
789,6439,396,5,DealSeeker,87.91,False,False
790,6450,7576,5,DealSeeker,102.92,False,False
791,6472,6208,5,DealSeeker,124.45,False,False
792,6521,2435,5,DealSeeker,119.57,False,False
793,6591,532,5,DealSeeker,97.45,True,False
794,6681,6932,5,DealSeeker,118.31,False,False
795,6704,6217,5,DealSeeker,124.49,False,False
796,6721,1900,5,DealSeeker,87.76,False,False
797,6753,6422,5,DealSeeker,134.49,False,False
798,6806,1402,5,DealSeeker,137.4,False,False
799,6875,7783,5,DealSeeker,139.07,False,False
800,6937,6583,5,DealSeeker,100.67,False,False
801,7014,5147,5,DealSeeker,88.89,False,False
802,7064,3581,5,DealSeeker,105.93,False,False
803,7096,5869,5,DealSeeker,96.43,True,False
804,7144,6505,5,DealSeeker,129.96,False,False
805,7158,2515,5,DealSeeker,112.06,False,False
806,7383,6510,5,DealSeeker,116.32,False,False
807,7389,7800,5,DealSeeker,130.34,False,False
808,7422,2239,5,DealSeeker,87.29,False,False
809,7769,1484,5,DealSeeker,101.4,False,False
810,7800,3860,5,DealSeeker,87.42,False,False
811,8156,2487,5,Explorer,84.02,False,False
812,8259,7128,5,Explorer,103.61,False,False
813,8286,377,5,Explorer,72.46,True,False
814,8305,4334,5,Explorer,118.01,False,False
815,8609,884,5,Explorer,98.53,False,False
816,8655,2268,5,Explorer,83.98,False,False
817,8983,1568,5,Explorer,107.33,False,False
818,8988,2306,5,Explorer,85.4,False,False
819,9139,4417,5,Explorer,114.82,False,False
820,9157,3430,5,Explorer,103.55,False,False
821,9201,3188,5,Explorer,84.64,False,False
822,9320,1551,5,Explorer,89.72,False,False
823,9360,6331,5,Explorer,105.44,False,False
824,9507,2394,5,Explorer,107.28,False,False
825,9550,6026,5,Explorer,112.23,False,False
826,9583,2503,5,Explorer,76.52,False,False
827,9641,1215,5,Explorer,104.94,False,False
828,9784,7274,5,Explorer,106.04,False,False
829,9832,6714,5,Explorer,108.93,False,False
830,9859,3499,5,Explorer,91.62,True,False
831,9928,3207,5,Explorer,108.89,False,False
832,9954,6483,5,Explorer,93.04,False,False
833,10425,2563,5,DealSeeker,84.45,False,False
834,10677,35,5,Explorer,109.03,False,False
835,11313,2826,5,Mission,300.54,False,False
836,13,353,6,HVT,603.52,False,False
837,32,3600,6,HVT,570.03,True,False
838,42,918,6,HVT,560.93,True,False
839,76,4429,6,HVT,689.0,True,False
840,94,2344,6,HVT,680.23,False,False
841,96,151,6,HVT,619.34,False,False
842,97,4333,6,HVT,672.26,False,False
843,114,2306,6,HVT,642.78,True,False
844,125,4819,6,HVT,574.01,False,False
845,161,4211,6,HVT,477.76,False,False
846,196,4570,6,HVT,592.76,False,False
847,203,968,6,HVT,706.02,False,False
848,257,4674,6,HVT,539.61,False,False
849,300,2207,6,HVT,555.2,False,False
850,330,4896,6,HVT,755.9,False,False
851,380,3165,6,HVT,500.03,False,True
852,458,4997,6,HVT,682.77,False,False
853,539,731,6,HVT,502.52,False,False
854,577,4045,6,HVT,716.93,True,False
855,582,1365,6,HVT,509.84,False,False
856,661,3758,6,HVT,584.1,True,False
857,696,2284,6,HVT,739.33,False,False
858,715,762,6,HVT,675.37,False,False
859,721,4327,6,HVT,568.23,False,False
860,741,2979,6,HVT,699.39,False,False
861,793,2759,6,HVT,669.63,False,False
862,816,4355,6,HVT,764.5,False,False
863,828,2136,6,HVT,570.53,False,False
864,885,959,6,HVT,611.16,True,True
865,894,4784,6,HVT,531.04,False,False
866,926,2705,6,HVT,596.13,False,False
867,948,755,6,HVT,717.99,False,False
868,972,3344,6,HVT,681.07,False,False
869,977,2725,6,HVT,749.53,False,True
870,986,813,6,HVT,469.65,False,False
871,989,4621,6,HVT,755.53,False,False
872,1036,987,6,HVT,552.06,False,False
873,1047,1622,6,HVT,491.17,False,False
874,1068,3888,6,HVT,595.58,False,False
875,1081,2336,6,HVT,767.52,False,False
876,1083,1151,6,HVT,664.17,True,False
877,1096,3095,6,HVT,676.46,False,False
878,1149,1011,6,HVT,475.06,True,False
879,1157,2473,6,HVT,605.09,False,True
880,1162,1504,6,HVT,727.06,True,False
881,1168,2991,6,HVT,513.75,False,True
882,1175,3984,6,HVT,470.5,False,False
883,1193,2446,6,HVT,570.78,False,False
884,1230,4578,6,HVT,685.01,False,False
885,1245,1636,6,HVT,463.25,False,False
886,1272,1310,6,HVT,586.12,True,False
887,1281,1902,6,HVT,622.86,False,False
888,1318,3884,6,HVT,688.43,False,False
889,1319,4044,6,HVT,510.25,False,False
890,1350,3018,6,HVT,494.51,False,False
891,1353,1101,6,HVT,681.08,False,False
892,1363,4419,6,HVT,675.75,True,False
893,1401,4120,6,HVT,663.77,False,False
894,1433,294,6,HVT,572.05,False,False
895,1446,759,6,HVT,485.31,False,False
896,1462,2406,6,HVT,465.21,True,False
897,1490,2541,6,HVT,634.17,True,False
898,1493,2826,6,HVT,555.23,False,False
899,1514,3464,6,Mission,277.59,False,False
900,1538,1730,6,Mission,228.02,False,False
901,1555,3324,6,Mission,337.98,False,False
902,1563,2613,6,Mission,233.89,False,False
903,1627,3523,6,Mission,274.44,True,False
904,1643,4244,6,Mission,344.8,False,False
905,1654,1095,6,Mission,288.87,False,False
906,1675,4413,6,Mission,291.54,False,False
907,1687,1485,6,Mission,313.24,False,False
908,1688,1903,6,Mission,311.99,False,False
909,1689,33,6,Mission,209.32,False,False
910,1696,2374,6,Mission,264.25,False,False
911,1702,3376,6,Mission,223.69,True,False
912,1724,2971,6,Mission,284.52,False,False
913,1728,531,6,Mission,334.18,True,False
914,1756,3703,6,Mission,270.92,True,False
915,1795,4792,6,Mission,269.66,False,False
916,1808,350,6,Mission,225.87,False,False
917,1811,881,6,Mission,312.87,False,False
918,1848,2861,6,Mission,324.83,False,False
919,1924,4716,6,Mission,225.22,False,False
920,1937,4905,6,Mission,283.51,False,False
921,1991,4103,6,Mission,237.75,True,False
922,2039,2137,6,Mission,292.51,True,False
923,2082,2747,6,Mission,340.25,False,False
924,2091,1990,6,Mission,295.93,True,True
925,2142,4649,6,Mission,240.67,False,False
926,2151,1993,6,Mission,326.94,False,False
927,2210,3369,6,Mission,297.76,False,False
928,2242,785,6,Mission,329.81,False,False
929,2299,4684,6,Mission,330.06,False,False
930,2342,1978,6,Mission,339.64,False,False
931,2358,2015,6,Mission,215.3,False,False
932,2446,2669,6,Mission,318.32,False,False
933,2493,1714,6,Mission,273.45,False,True
934,2516,3278,6,Mission,262.51,False,False
935,2584,3179,6,Mission,303.92,False,False
936,2629,4202,6,Mission,274.43,False,False
937,2722,4483,6,Mission,317.47,False,False
938,2732,209,6,Mission,303.39,False,False
939,2735,2712,6,Mission,238.51,False,False
940,2777,3080,6,Mission,327.62,True,False
941,2883,2074,6,Mission,312.65,False,False
942,2887,835,6,Mission,228.8,False,False
943,2897,3746,6,Mission,274.73,True,False
944,2920,1955,6,Mission,295.44,False,False
945,2924,3761,6,Mission,305.16,False,False
946,2957,4619,6,Mission,242.4,True,False
947,3003,2410,6,Mission,330.68,False,False
948,3070,4257,6,Mission,244.82,False,False
949,3072,4935,6,Mission,299.81,False,False
950,3080,2803,6,Mission,328.62,False,False
951,3086,2059,6,Mission,306.5,False,False
952,3107,4440,6,Mission,317.22,False,False
953,3108,2423,6,Mission,263.38,True,False
954,3122,4933,6,Mission,221.1,False,False
955,3177,715,6,Mission,266.05,False,False
956,3180,1672,6,Mission,277.67,False,False
957,3184,2561,6,Mission,269.57,False,False
958,3249,3502,6,Mission,283.43,False,False
959,3297,2260,6,Mission,344.66,False,False
960,3329,1352,6,Mission,344.54,False,False
961,3362,588,6,Mission,291.81,False,False
962,3373,213,6,Mission,269.84,False,False
963,3423,4658,6,Mission,312.44,False,False
964,3439,770,6,Mission,318.07,False,True
965,3443,3807,6,Mission,329.02,False,False
966,3457,2077,6,Mission,259.5,False,False
967,3464,3633,6,Mission,294.04,False,False
968,3469,4636,6,Mission,258.43,False,False
969,3532,4371,6,Mission,312.08,False,False
970,3547,4807,6,Mission,280.17,False,False
971,3551,754,6,Mission,215.96,False,False
972,3574,704,6,Mission,235.39,False,False
973,3590,482,6,Mission,321.06,False,False
974,3596,2860,6,Mission,263.74,False,False
975,3608,959,6,Mission,337.73,True,False
976,3630,3629,6,Mission,290.58,False,False
977,3676,3759,6,Mission,265.54,False,False
978,3706,1926,6,Mission,261.09,False,False
979,3713,330,6,Mission,333.87,True,False
980,3726,4083,6,Mission,295.44,False,False
981,3776,3196,6,Mission,307.09,False,False
982,3812,3498,6,Mission,301.34,False,False
983,3818,2857,6,Mission,276.95,False,False
984,3844,125,6,Mission,217.35,False,False
985,3879,4061,6,Mission,251.15,False,False
986,3900,1097,6,Mission,320.6,False,False
987,3974,3525,6,Mission,271.36,False,False
988,4054,540,6,DealSeeker,87.39,False,False
989,4097,2323,6,DealSeeker,93.72,False,False
990,4216,6145,6,DealSeeker,129.17,False,False
991,4230,104,6,DealSeeker,123.22,False,False
992,4272,2908,6,DealSeeker,127.05,False,False
993,4366,3844,6,DealSeeker,123.03,False,False
994,4454,7741,6,DealSeeker,94.48,False,False
995,4553,5722,6,DealSeeker,102.11,False,False
996,4567,3768,6,DealSeeker,107.47,False,False
997,4617,5845,6,DealSeeker,100.78,False,False
998,4766,27,6,DealSeeker,119.2,False,False
999,4914,6388,6,DealSeeker,102.81,False,False
1000,4943,3223,6,DealSeeker,103.64,False,False
1001,4990,7601,6,DealSeeker,95.41,False,False
1002,5110,3964,6,DealSeeker,87.41,False,False
1003,5136,1951,6,DealSeeker,115.32,False,False
1004,5392,5659,6,DealSeeker,131.86,False,False
1005,5502,2840,6,DealSeeker,107.24,False,False
1006,5506,5832,6,DealSeeker,125.36,False,False
1007,5532,1871,6,DealSeeker,111.12,False,False
1008,5571,791,6,DealSeeker,99.35,False,False
1009,5619,6934,6,DealSeeker,104.43,False,False
1010,5754,4794,6,DealSeeker,126.11,False,False
1011,5763,6741,6,DealSeeker,97.85,False,False
1012,5770,3684,6,DealSeeker,105.78,False,False
1013,5853,5207,6,DealSeeker,90.93,False,False
1014,5883,1266,6,DealSeeker,83.89,False,False
1015,5931,6523,6,DealSeeker,112.03,False,False
1016,6144,2689,6,DealSeeker,121.04,False,False
1017,6189,5013,6,DealSeeker,129.4,False,False
1018,6247,622,6,DealSeeker,135.69,False,False
1019,6352,1830,6,DealSeeker,134.23,False,False
1020,6380,5890,6,DealSeeker,89.9,False,False
1021,6430,6796,6,DealSeeker,130.99,False,False
1022,6485,4856,6,DealSeeker,132.18,False,False
1023,6498,2190,6,DealSeeker,116.26,True,False
1024,6588,7910,6,DealSeeker,123.51,False,False
1025,6644,7717,6,DealSeeker,120.54,False,False
1026,6649,4313,6,DealSeeker,119.48,False,False
1027,6673,7039,6,DealSeeker,119.92,False,False
1028,6744,6279,6,DealSeeker,126.51,False,False
1029,6882,4026,6,DealSeeker,111.86,False,False
1030,6978,4956,6,DealSeeker,124.19,False,False
1031,7003,2762,6,DealSeeker,87.7,True,False
1032,7004,5419,6,DealSeeker,112.5,True,False
1033,7038,6627,6,DealSeeker,132.11,False,False
1034,7094,204,6,DealSeeker,127.62,False,False
1035,7279,7674,6,DealSeeker,106.35,False,False
1036,7397,1466,6,DealSeeker,118.94,False,False
1037,7409,7446,6,DealSeeker,96.72,False,False
1038,7456,5195,6,DealSeeker,125.45,False,False
1039,7563,6360,6,DealSeeker,112.41,False,False
1040,7855,674,6,DealSeeker,136.15,False,False
1041,7897,2555,6,DealSeeker,98.67,False,False
1042,7914,5415,6,DealSeeker,99.0,False,False
1043,7943,6927,6,DealSeeker,132.67,False,False
1044,7960,1102,6,DealSeeker,83.95,False,False
1045,8207,6157,6,Explorer,94.55,True,False
1046,8219,1371,6,Explorer,85.44,True,False
1047,8260,94,6,Explorer,88.22,False,False
1048,8351,5137,6,Explorer,116.96,False,False
1049,8452,3972,6,Explorer,91.34,False,False
1050,8518,2931,6,Explorer,86.97,False,False
1051,8612,273,6,Explorer,73.57,True,False
1052,8943,201,6,Explorer,83.28,False,False
1053,9443,3710,6,Explorer,104.54,False,False
1054,9881,6395,6,Explorer,99.23,False,False
1055,9956,7011,6,Explorer,94.31,False,False
1056,10580,5532,6,DealSeeker,85.0,False,False
1057,11398,4585,6,Mission,337.52,False,False
1058,11431,1185,6,Mission,238.51,False,False
1059,2,2851,7,HVT,742.93,True,False
1060,11,4989,7,HVT,612.73,False,False
1061,21,1738,7,HVT,527.71,False,False
1062,52,2477,7,HVT,702.91,False,False
1063,72,191,7,HVT,699.58,False,False
1064,74,2704,7,HVT,572.45,False,False
1065,81,2108,7,HVT,591.77,True,False
1066,108,3734,7,HVT,470.44,False,False
1067,144,463,7,HVT,683.26,False,False
1068,145,3888,7,HVT,740.49,False,False
1069,206,397,7,HVT,492.41,True,False
1070,226,2058,7,HVT,564.28,True,False
1071,252,2833,7,HVT,471.11,False,False
1072,255,1461,7,HVT,512.69,True,False
1073,274,1304,7,HVT,510.67,False,False
1074,276,2103,7,HVT,669.03,False,False
1075,371,388,7,HVT,552.86,False,False
1076,386,2262,7,HVT,607.87,True,False
1077,387,4966,7,HVT,631.77,False,False
1078,407,2828,7,HVT,692.29,False,False
1079,413,4356,7,HVT,624.35,False,False
1080,414,860,7,HVT,528.28,True,False
1081,432,2083,7,HVT,707.57,False,False
1082,435,1859,7,HVT,514.18,False,False
1083,443,2344,7,HVT,552.6,True,True
1084,456,4605,7,HVT,574.97,False,False
1085,465,4353,7,HVT,591.12,False,False
1086,477,4363,7,HVT,698.56,False,False
1087,491,625,7,HVT,581.82,False,False
1088,502,1888,7,HVT,520.84,True,False
1089,543,2996,7,HVT,648.72,False,False
1090,589,3270,7,HVT,744.05,True,False
1091,648,2616,7,HVT,584.69,False,True
1092,685,4908,7,HVT,560.19,False,False
1093,710,3251,7,HVT,531.9,False,False
1094,752,4172,7,HVT,495.53,False,False
1095,755,289,7,HVT,468.04,False,False
1096,760,1242,7,HVT,656.01,False,False
1097,779,1236,7,HVT,731.81,True,False
1098,798,4975,7,HVT,728.22,True,False
1099,801,3576,7,HVT,754.95,False,False
1100,814,4902,7,HVT,482.27,False,False
1101,823,1423,7,HVT,749.12,True,False
1102,824,3560,7,HVT,499.82,False,False
1103,841,3762,7,HVT,649.73,False,False
1104,844,629,7,HVT,529.84,True,False
1105,846,981,7,HVT,620.04,False,False
1106,885,3239,7,HVT,713.85,True,False
1107,928,598,7,HVT,575.67,False,False
1108,931,2143,7,HVT,658.19,False,False
1109,941,188,7,HVT,675.91,False,False
1110,979,4910,7,HVT,656.84,True,False
1111,1019,3062,7,HVT,503.85,False,False
1112,1021,114,7,HVT,706.26,False,False
1113,1029,2106,7,HVT,577.04,False,False
1114,1091,3129,7,HVT,538.1,True,True
1115,1113,4183,7,HVT,676.54,False,False
1116,1118,502,7,HVT,525.1,False,False
1117,1145,4614,7,HVT,543.05,True,False
1118,1149,1678,7,HVT,582.52,False,False
1119,1158,1818,7,HVT,469.29,False,False
1120,1173,3671,7,HVT,650.84,False,False
1121,1175,4453,7,HVT,516.16,False,False
1122,1183,490,7,HVT,531.22,False,False
1123,1185,3134,7,HVT,689.48,False,False
1124,1212,1902,7,HVT,576.04,False,False
1125,1220,2102,7,HVT,690.46,True,False
1126,1276,3374,7,HVT,564.35,False,False
1127,1286,3150,7,HVT,748.82,False,False
1128,1300,2939,7,HVT,699.3,False,False
1129,1321,951,7,HVT,566.5,False,False
1130,1376,3800,7,HVT,523.02,False,False
1131,1382,3354,7,HVT,481.0,True,False
1132,1422,2887,7,HVT,678.37,False,False
1133,1438,2337,7,HVT,671.31,False,False
1134,1455,2905,7,HVT,625.44,True,True
1135,1468,4534,7,HVT,600.77,False,False
1136,1493,977,7,HVT,595.96,False,False
1137,1519,1505,7,Mission,223.8,False,False
1138,1524,1816,7,Mission,267.26,False,False
1139,1529,4092,7,Mission,226.97,False,False
1140,1548,3053,7,Mission,244.13,False,False
1141,1585,575,7,Mission,234.05,True,False
1142,1588,3604,7,Mission,318.09,False,False
1143,1590,231,7,Mission,291.92,False,False
1144,1607,2243,7,Mission,253.15,False,False
1145,1613,2793,7,Mission,333.97,False,False
1146,1636,3075,7,Mission,227.8,False,False
1147,1676,3982,7,Mission,211.61,False,False
1148,1703,2817,7,Mission,305.12,True,False
1149,1752,164,7,Mission,297.48,False,False
1150,1770,263,7,Mission,241.28,False,False
1151,1773,3920,7,Mission,253.73,False,False
1152,1799,3604,7,Mission,241.78,False,False
1153,1800,3169,7,Mission,308.01,False,False
1154,1871,1380,7,Mission,276.56,False,False
1155,1885,248,7,Mission,270.75,False,False
1156,1894,4101,7,Mission,342.4,True,False
1157,1920,4628,7,Mission,303.64,False,False
1158,1965,869,7,Mission,303.92,False,False
1159,2066,290,7,Mission,257.51,False,False
1160,2148,1269,7,Mission,211.86,False,False
1161,2210,2611,7,Mission,218.13,False,False
1162,2212,3854,7,Mission,272.91,False,False
1163,2228,4671,7,Mission,294.34,False,False
1164,2241,3325,7,Mission,292.16,False,False
1165,2260,430,7,Mission,241.65,False,False
1166,2285,2439,7,Mission,225.14,False,False
1167,2315,3430,7,Mission,291.26,False,False
1168,2332,378,7,Mission,225.75,False,False
1169,2342,171,7,Mission,212.82,True,False
1170,2407,2484,7,Mission,332.88,True,False
1171,2454,4720,7,Mission,254.05,False,False
1172,2475,3408,7,Mission,327.02,False,False
1173,2483,825,7,Mission,288.51,False,False
1174,2501,3326,7,Mission,274.6,False,False
1175,2525,870,7,Mission,342.02,False,False
1176,2538,1545,7,Mission,208.21,False,False
1177,2617,2711,7,Mission,341.89,False,False
1178,2766,400,7,Mission,292.55,False,True
1179,2771,3711,7,Mission,318.62,False,False
1180,2806,3167,7,Mission,291.57,False,False
1181,2859,4932,7,Mission,300.69,True,False
1182,2864,2273,7,Mission,264.31,False,False
1183,2879,4172,7,Mission,337.32,False,False
1184,2904,201,7,Mission,311.99,False,False
1185,2920,1760,7,Mission,212.66,False,False
1186,2937,1135,7,Mission,310.65,False,False
1187,2946,1883,7,Mission,341.61,False,False
1188,2947,3515,7,Mission,338.49,True,True
1189,2952,3307,7,Mission,314.08,False,True
1190,2974,567,7,Mission,262.43,False,False
1191,3011,536,7,Mission,306.94,False,False
1192,3031,865,7,Mission,303.22,False,False
1193,3103,4289,7,Mission,309.8,False,False
1194,3155,3954,7,Mission,313.62,False,False
1195,3179,1209,7,Mission,284.28,False,False
1196,3200,2163,7,Mission,296.27,False,False
1197,3201,1458,7,Mission,275.99,False,False
1198,3224,282,7,Mission,301.8,False,False
1199,3237,4188,7,Mission,274.52,False,False
1200,3243,223,7,Mission,247.61,False,False
1201,3327,2773,7,Mission,240.25,False,False
1202,3347,1609,7,Mission,210.66,False,False
1203,3351,3758,7,Mission,241.04,False,False
1204,3424,3667,7,Mission,238.92,True,False
1205,3451,2687,7,Mission,211.08,False,False
1206,3462,2436,7,Mission,295.23,False,False
1207,3472,1764,7,Mission,294.5,False,False
1208,3488,4341,7,Mission,333.07,True,False
1209,3507,4689,7,Mission,279.72,False,False
1210,3509,778,7,Mission,346.19,False,False
1211,3521,2050,7,Mission,319.22,False,False
1212,3606,3741,7,Mission,277.18,False,False
1213,3621,2973,7,Mission,338.22,False,False
1214,3678,2058,7,Mission,230.41,False,False
1215,3716,2869,7,Mission,336.05,False,False
1216,3731,1023,7,Mission,298.39,False,False
1217,3766,4453,7,Mission,252.78,False,False
1218,3768,4647,7,Mission,240.83,True,False
1219,3785,2646,7,Mission,320.93,False,False
1220,3804,4142,7,Mission,294.18,False,False
1221,3868,2141,7,Mission,278.43,False,True
1222,3920,2053,7,Mission,320.33,False,False
1223,3923,3611,7,Mission,244.95,False,False
1224,3934,4493,7,Mission,298.95,False,False
1225,3947,3339,7,Mission,331.12,True,False
1226,3976,1956,7,Mission,336.89,False,False
1227,4100,1539,7,DealSeeker,94.59,False,False
1228,4203,2679,7,DealSeeker,87.23,False,False
1229,4212,5437,7,DealSeeker,132.21,False,False
1230,4257,7675,7,DealSeeker,127.8,False,False
1231,4302,5492,7,DealSeeker,113.81,False,False
1232,4313,6858,7,DealSeeker,124.14,False,False
1233,4375,4689,7,DealSeeker,116.28,False,False
1234,4385,2619,7,DealSeeker,109.38,False,False
1235,4488,6109,7,DealSeeker,87.7,False,False
1236,4503,7618,7,DealSeeker,133.67,False,False
