session_id,user_id,week,cohort,search_query_type,listing_category,converted,review_dwell_seconds,listings_viewed,serp_bounce,opened_external_map,payment_abandoned,visa_concern_exit,package_page_visited
8601,9746,4,Explorer,browsing,budget,False,127,5,True,False,False,False,False
8602,9747,4,Explorer,browsing,vacation,False,87,5,False,False,False,False,False
8603,9749,4,Explorer,browsing,tourist,False,105,5,False,False,False,False,False
8604,9750,4,Explorer,medium_intent,vacation,False,125,6,False,False,False,False,False
8605,9751,4,Explorer,browsing,tourist,False,90,5,True,False,False,False,False
8606,9752,4,Explorer,browsing,vacation,False,90,6,True,False,False,False,False
8607,9753,4,Explorer,browsing,vacation,False,100,6,True,False,False,False,False
8608,9755,4,Explorer,browsing,international,False,109,5,False,False,False,False,False
8609,9766,4,Explorer,browsing,vacation,False,115,6,True,False,False,False,False
8610,9768,4,Explorer,medium_intent,budget,False,108,6,True,False,False,False,False
8611,9769,4,Explorer,browsing,vacation,False,97,5,True,False,False,False,False
8612,9782,4,Explorer,high_intent,vacation,False,106,5,False,False,False,False,False
8613,9783,4,Explorer,browsing,budget,False,116,6,True,False,False,False,False
8614,9785,4,Explorer,medium_intent,budget,False,116,6,False,False,False,False,False
8615,9791,4,Explorer,browsing,tourist,False,103,5,False,False,False,False,False
8616,9792,4,Explorer,browsing,vacation,False,103,6,False,False,False,False,False
8617,9794,4,Explorer,browsing,vacation,False,110,5,False,False,False,False,False
8618,9795,4,Explorer,medium_intent,international,False,88,5,True,False,False,False,False
8619,9799,4,Explorer,medium_intent,vacation,False,102,6,True,False,False,False,False
8620,9800,4,Explorer,medium_intent,vacation,False,108,6,False,False,False,False,False
8621,9801,4,Explorer,browsing,budget,False,100,5,False,False,False,False,False
8622,9802,4,Explorer,browsing,tourist,False,90,5,False,False,False,False,False
8623,9809,4,Explorer,browsing,budget,False,90,6,False,False,False,False,False
8624,9812,4,Explorer,browsing,vacation,False,97,6,True,False,False,False,False
8625,9815,4,Explorer,browsing,budget,False,86,5,True,False,False,False,False
8626,9816,4,Explorer,browsing,international,False,104,5,True,False,False,False,False
8627,9819,4,Explorer,high_intent,budget,False,129,6,True,False,False,False,False
8628,9820,4,Explorer,browsing,vacation,False,93,5,False,False,False,False,False
8629,9821,4,Explorer,browsing,budget,False,98,5,False,False,False,False,False
8630,9823,4,Explorer,browsing,tourist,False,114,5,False,False,False,False,False
8631,9824,4,Explorer,medium_intent,vacation,False,96,6,False,False,False,False,False
8632,9825,4,Explorer,medium_intent,tourist,False,122,6,True,False,False,False,False
8633,9827,4,Explorer,medium_intent,budget,False,101,6,False,False,False,False,False
8634,9832,4,Explorer,browsing,budget,False,122,6,True,False,False,False,False
8635,9838,4,Explorer,browsing,vacation,False,95,6,False,False,False,False,False
8636,9840,4,Explorer,browsing,budget,False,101,5,True,False,False,False,False
8637,9842,4,Explorer,medium_intent,tourist,False,113,6,False,False,False,False,False
8638,9844,4,Explorer,medium_intent,budget,False,96,6,False,False,False,False,False
8639,9846,4,Explorer,medium_intent,vacation,False,88,5,True,False,False,False,False
8640,9847,4,Explorer,medium_intent,budget,False,104,6,True,False,False,False,False
8641,9849,4,Explorer,high_intent,budget,False,126,5,True,False,False,False,False
8642,9850,4,Explorer,high_intent,vacation,False,118,6,True,False,False,False,False
8643,9855,4,Explorer,browsing,budget,False,123,5,False,False,False,False,False
8644,9856,4,Explorer,medium_intent,budget,False,126,5,False,False,False,False,False
8645,9860,4,Explorer,browsing,tourist,False,113,6,False,False,False,False,False
8646,9861,4,Explorer,browsing,budget,False,108,6,False,False,False,False,False
8647,9863,4,Explorer,browsing,tourist,False,106,6,True,False,False,False,False
8648,9869,4,Explorer,medium_intent,vacation,False,87,5,False,False,False,False,False
8649,9871,4,Explorer,browsing,vacation,False,116,6,True,False,False,False,False
8650,9874,4,Explorer,browsing,budget,False,87,5,False,False,False,False,False
8651,9878,4,Explorer,medium_intent,tourist,False,106,6,False,False,False,False,False
8652,9882,4,Explorer,browsing,tourist,False,109,6,False,False,False,False,False
8653,9889,4,Explorer,browsing,budget,False,122,6,True,False,False,False,False
8654,9893,4,Explorer,high_intent,tourist,False,109,6,False,False,False,False,False
8655,9902,4,Explorer,browsing,international,False,122,5,False,False,False,False,False
8656,9903,4,Explorer,browsing,tourist,False,98,6,True,False,False,False,False
8657,9906,4,Explorer,medium_intent,vacation,False,122,6,True,False,False,False,False
8658,9909,4,Explorer,browsing,budget,False,94,5,False,False,False,False,False
8659,9910,4,Explorer,browsing,tourist,False,121,6,False,False,False,False,False
8660,9913,4,Explorer,medium_intent,tourist,False,89,5,False,False,False,False,False
8661,9914,4,Explorer,medium_intent,budget,False,116,6,False,False,False,False,True
8662,9922,4,Explorer,browsing,vacation,False,100,6,False,False,False,False,False
8663,9923,4,Explorer,browsing,budget,False,104,5,False,False,False,False,False
8664,9924,4,Explorer,medium_intent,tourist,False,100,6,True,False,False,False,False
8665,9933,4,Explorer,browsing,vacation,False,89,6,False,False,False,False,False
8666,9936,4,Explorer,high_intent,tourist,False,100,5,False,False,False,False,False
8667,9941,4,Explorer,medium_intent,tourist,False,114,5,False,False,False,False,False
8668,9948,4,Explorer,high_intent,tourist,False,99,5,False,False,False,False,False
8669,9953,4,Explorer,medium_intent,tourist,False,106,5,True,False,False,False,False
8670,9957,4,Explorer,medium_intent,tourist,False,118,6,False,False,False,False,False
8671,9958,4,Explorer,medium_intent,tourist,False,102,5,False,False,False,False,False
8672,9961,4,Explorer,high_intent,budget,False,110,6,False,False,False,False,False
8673,9963,4,Explorer,browsing,budget,False,107,5,False,False,False,False,False
8674,9964,4,Explorer,high_intent,budget,False,87,5,False,False,False,False,False
8675,9966,4,Explorer,browsing,vacation,False,123,6,False,False,False,False,False
8676,9971,4,Explorer,browsing,tourist,False,102,6,False,False,False,False,False
8677,9976,4,Explorer,high_intent,budget,False,98,6,True,False,False,False,False
8678,9977,4,Explorer,browsing,international,False,126,6,False,False,False,False,False
8679,9980,4,Explorer,browsing,vacation,False,109,6,False,False,False,False,False
8680,9983,4,Explorer,browsing,budget,False,103,6,True,False,False,False,False
8681,9986,4,Explorer,medium_intent,vacation,False,100,6,False,False,False,False,False
8682,9988,4,Explorer,browsing,tourist,False,103,6,True,False,False,False,False
8683,9990,4,Explorer,browsing,international,False,96,5,False,False,False,False,False
8684,9991,4,Explorer,medium_intent,vacation,False,114,5,False,False,False,False,False
8685,9998,4,Explorer,high_intent,tourist,False,110,5,False,False,False,False,False
8686,9999,4,Explorer,browsing,vacation,False,89,6,True,False,False,False,False
8687,3,5,HVT,high_intent,business,False,53,4,True,False,False,False,False
8688,8,5,HVT,high_intent,business,False,49,3,False,False,False,False,False
8689,11,5,HVT,medium_intent,vacation,False,56,4,False,False,False,False,False
8690,18,5,HVT,high_intent,international,False,53,4,False,False,False,False,False
8691,19,5,HVT,browsing,tourist,False,44,3,False,False,False,False,False
8692,20,5,HVT,medium_intent,vacation,False,51,4,False,False,False,False,False
8693,24,5,HVT,medium_intent,business,False,57,3,False,False,False,False,False
8694,27,5,HVT,high_intent,vacation,False,52,4,False,False,False,False,False
8695,29,5,HVT,high_intent,tourist,False,43,4,False,False,False,False,False
8696,34,5,HVT,high_intent,tourist,True,39,4,False,False,False,False,False
8697,35,5,HVT,medium_intent,international,False,48,4,False,False,False,False,False
8698,37,5,HVT,browsing,international,True,44,4,False,False,False,True,False
8699,38,5,HVT,high_intent,business,False,52,3,False,False,False,False,False
8700,47,5,HVT,high_intent,vacation,False,44,4,False,False,False,False,False
8701,51,5,HVT,high_intent,vacation,True,41,3,False,False,False,False,False
8702,66,5,HVT,medium_intent,international,False,50,4,False,False,False,False,False
8703,73,5,HVT,high_intent,vacation,False,45,3,True,False,False,False,False
8704,76,5,HVT,high_intent,international,False,38,3,True,False,False,False,False
8705,77,5,HVT,high_intent,tourist,False,51,4,False,False,False,False,False
8706,80,5,HVT,high_intent,vacation,False,40,3,False,False,False,False,False
8707,83,5,HVT,high_intent,international,False,51,3,True,False,False,False,False
8708,89,5,HVT,high_intent,business,False,55,4,False,False,False,False,False
8709,93,5,HVT,high_intent,international,True,51,3,True,False,False,False,False
8710,97,5,HVT,high_intent,international,False,50,4,False,False,False,True,False
8711,102,5,HVT,high_intent,international,False,48,3,False,False,False,False,False
8712,103,5,HVT,medium_intent,international,False,49,4,False,False,False,False,False
8713,105,5,HVT,medium_intent,business,False,43,4,False,False,False,False,True
8714,106,5,HVT,medium_intent,business,False,43,4,False,False,False,False,False
8715,110,5,HVT,high_intent,vacation,False,45,4,True,False,False,False,False
8716,112,5,HVT,high_intent,business,True,54,4,False,False,False,False,False
8717,113,5,HVT,medium_intent,vacation,False,48,4,False,False,False,False,False
8718,115,5,HVT,high_intent,vacation,False,44,3,False,False,False,False,False
8719,117,5,HVT,high_intent,international,False,44,4,False,False,False,False,False
8720,121,5,HVT,high_intent,tourist,False,41,4,False,False,False,False,False
8721,122,5,HVT,browsing,business,False,51,3,False,False,False,False,False
8722,128,5,HVT,high_intent,international,False,53,3,False,False,False,False,False
8723,136,5,HVT,medium_intent,vacation,False,50,4,False,False,False,False,False
8724,138,5,HVT,high_intent,tourist,False,45,4,False,False,False,False,False
8725,142,5,HVT,high_intent,international,False,51,3,True,False,False,False,False
8726,143,5,HVT,medium_intent,business,False,41,4,False,False,False,False,False
8727,145,5,HVT,high_intent,tourist,False,46,3,False,False,False,False,False
8728,147,5,HVT,high_intent,business,True,49,3,False,False,False,False,False
8729,150,5,HVT,high_intent,international,False,46,3,False,False,False,False,False
8730,151,5,HVT,high_intent,business,False,54,4,False,False,False,False,False
8731,152,5,HVT,browsing,international,False,40,3,True,False,False,False,False
8732,153,5,HVT,high_intent,vacation,True,39,4,False,False,False,False,False
8733,154,5,HVT,high_intent,business,False,54,4,False,False,False,False,False
8734,162,5,HVT,medium_intent,business,False,42,4,True,False,False,False,False
8735,168,5,HVT,high_intent,vacation,False,41,4,False,False,False,False,False
8736,170,5,HVT,browsing,tourist,False,43,4,True,False,False,False,False
8737,174,5,HVT,medium_intent,vacation,True,49,4,False,False,False,False,False
8738,178,5,HVT,high_intent,business,False,43,4,False,False,False,False,False
8739,185,5,HVT,high_intent,international,True,44,3,True,False,False,False,False
8740,190,5,HVT,high_intent,business,False,49,4,False,False,False,False,False
8741,191,5,HVT,high_intent,business,False,39,4,True,False,False,False,False
8742,198,5,HVT,medium_intent,vacation,False,42,3,False,False,False,False,False
8743,200,5,HVT,medium_intent,business,False,41,4,False,False,False,False,False
8744,201,5,HVT,high_intent,tourist,False,46,4,False,False,False,False,False
8745,204,5,HVT,high_intent,international,False,54,3,True,False,False,False,False
8746,206,5,HVT,high_intent,vacation,False,51,3,False,False,False,False,False
8747,208,5,HVT,medium_intent,business,False,46,4,True,False,False,False,False
8748,214,5,HVT,high_intent,tourist,False,45,4,False,False,False,False,False
8749,215,5,HVT,medium_intent,international,True,44,3,False,False,False,False,True
8750,218,5,HVT,high_intent,business,False,51,3,False,False,False,False,True
8751,219,5,HVT,browsing,tourist,True,48,3,True,False,False,False,False
8752,221,5,HVT,high_intent,tourist,False,52,4,False,False,False,False,False
8753,228,5,HVT,medium_intent,vacation,False,57,3,False,False,False,False,False
8754,235,5,HVT,medium_intent,business,False,44,4,False,False,False,False,False
8755,236,5,HVT,high_intent,tourist,False,55,4,True,False,False,False,True
8756,240,5,HVT,high_intent,international,False,43,3,False,False,False,False,False
8757,242,5,HVT,high_intent,vacation,False,53,3,False,False,False,False,False
8758,244,5,HVT,medium_intent,business,False,44,4,False,False,False,False,False
8759,246,5,HVT,high_intent,international,False,54,4,False,False,False,False,False
8760,249,5,HVT,high_intent,international,False,39,3,True,False,False,True,False
8761,251,5,HVT,medium_intent,tourist,False,41,4,True,False,False,False,False
8762,256,5,HVT,high_intent,international,False,44,3,False,False,False,False,False
8763,257,5,HVT,browsing,tourist,True,56,4,True,False,False,False,False
8764,259,5,HVT,high_intent,international,True,38,4,False,False,False,False,False
8765,262,5,HVT,high_intent,vacation,True,45,4,False,False,False,False,False
8766,267,5,HVT,browsing,business,False,50,3,False,False,False,False,False
8767,268,5,HVT,high_intent,international,False,42,3,False,False,False,False,False
8768,271,5,HVT,high_intent,international,False,49,3,False,False,False,True,False
8769,273,5,HVT,high_intent,vacation,False,56,4,False,False,False,False,False
8770,275,5,HVT,browsing,tourist,False,44,4,False,False,False,False,False
8771,277,5,HVT,high_intent,tourist,False,55,4,True,False,False,False,False
8772,284,5,HVT,high_intent,international,False,52,3,False,False,False,False,False
8773,287,5,HVT,high_intent,vacation,False,56,4,True,False,False,False,False
8774,288,5,HVT,high_intent,business,False,54,3,True,False,False,False,False
8775,289,5,HVT,high_intent,vacation,False,39,4,True,False,False,False,False
8776,291,5,HVT,high_intent,vacation,False,39,3,False,False,False,False,False
8777,294,5,HVT,high_intent,business,False,44,3,False,False,False,False,False
8778,295,5,HVT,high_intent,tourist,False,55,3,False,False,False,False,True
8779,296,5,HVT,high_intent,international,False,52,4,True,False,False,False,False
8780,297,5,HVT,medium_intent,vacation,True,39,3,False,False,False,False,False
8781,299,5,HVT,high_intent,international,False,43,3,True,False,False,False,False
8782,300,5,HVT,high_intent,tourist,False,54,3,False,False,False,False,False
8783,301,5,HVT,high_intent,vacation,True,44,4,False,False,False,False,False
8784,302,5,HVT,high_intent,tourist,True,51,3,False,False,False,False,False
8785,303,5,HVT,high_intent,business,False,51,3,False,False,False,False,False
8786,304,5,HVT,medium_intent,tourist,False,43,4,False,False,False,False,False
8787,306,5,HVT,high_intent,vacation,False,39,4,False,False,False,False,False
8788,307,5,HVT,browsing,international,False,51,4,False,False,False,False,False
8789,308,5,HVT,high_intent,business,False,55,4,False,False,False,False,False
8790,312,5,HVT,high_intent,business,False,42,4,False,False,False,False,False
8791,314,5,HVT,high_intent,international,False,51,4,False,False,False,False,False
8792,319,5,HVT,medium_intent,vacation,False,42,3,False,False,False,False,True
8793,321,5,HVT,high_intent,tourist,False,51,3,False,False,False,False,False
8794,327,5,HVT,browsing,international,True,40,3,False,False,False,False,False
8795,329,5,HVT,high_intent,vacation,True,54,3,True,False,False,False,True
8796,330,5,HVT,high_intent,business,False,48,4,False,False,False,False,False
8797,334,5,HVT,high_intent,business,True,53,4,True,False,False,False,False
8798,335,5,HVT,medium_intent,vacation,False,42,4,False,False,False,False,False
8799,337,5,HVT,high_intent,tourist,False,41,3,True,False,False,False,False
8800,341,5,HVT,high_intent,business,False,56,3,True,False,False,False,False
8801,342,5,HVT,high_intent,international,False,47,3,False,False,False,True,False
8802,343,5,HVT,high_intent,tourist,False,51,4,True,False,False,False,False
8803,344,5,HVT,high_intent,international,False,41,3,False,False,False,False,False
8804,347,5,HVT,high_intent,tourist,False,47,4,False,False,False,False,True
8805,348,5,HVT,high_intent,business,False,39,4,False,False,False,False,False
8806,349,5,HVT,high_intent,business,False,49,4,False,False,False,False,False
8807,352,5,HVT,high_intent,tourist,False,49,3,False,False,False,False,False
8808,355,5,HVT,high_intent,vacation,False,47,4,False,False,False,False,True
8809,356,5,HVT,high_intent,tourist,False,49,4,False,False,False,False,False
8810,358,5,HVT,high_intent,tourist,True,48,4,False,False,False,False,False
8811,360,5,HVT,high_intent,vacation,True,51,3,True,False,False,False,False
8812,365,5,HVT,high_intent,vacation,False,46,4,False,False,False,False,False
8813,366,5,HVT,high_intent,international,False,49,4,False,False,False,False,False
8814,369,5,HVT,high_intent,vacation,False,52,4,False,False,False,False,False
8815,376,5,HVT,high_intent,tourist,False,43,4,False,False,False,False,False
8816,381,5,HVT,high_intent,international,False,44,4,False,False,False,False,False
8817,382,5,HVT,high_intent,vacation,False,48,3,False,False,False,False,False
8818,383,5,HVT,high_intent,international,False,40,4,False,False,False,False,False
8819,386,5,HVT,high_intent,vacation,True,49,3,False,False,False,False,False
8820,387,5,HVT,high_intent,tourist,False,54,3,False,False,False,False,False
8821,389,5,HVT,high_intent,tourist,True,55,4,False,False,False,False,True
8822,398,5,HVT,high_intent,vacation,False,51,3,False,False,False,False,False
8823,401,5,HVT,high_intent,tourist,True,57,4,False,False,False,False,False
8824,404,5,HVT,high_intent,international,False,51,4,False,False,False,False,False
8825,414,5,HVT,high_intent,business,False,39,3,True,False,False,False,False
8826,415,5,HVT,high_intent,vacation,False,41,4,True,False,False,False,False
8827,418,5,HVT,high_intent,tourist,False,43,3,False,False,False,False,False
8828,422,5,HVT,high_intent,international,True,57,3,True,False,False,True,False
8829,423,5,HVT,high_intent,tourist,False,43,3,False,False,False,False,False
8830,424,5,HVT,high_intent,vacation,False,45,4,False,False,False,False,False
8831,427,5,HVT,high_intent,business,False,46,3,True,False,False,False,False
8832,429,5,HVT,high_intent,tourist,False,40,4,False,False,False,False,False
8833,431,5,HVT,medium_intent,tourist,False,41,4,False,False,False,False,True
8834,437,5,HVT,high_intent,international,False,43,3,False,False,False,False,False
8835,438,5,HVT,high_intent,business,False,50,3,False,False,False,False,False
8836,443,5,HVT,medium_intent,vacation,True,53,4,False,False,False,False,False
8837,444,5,HVT,browsing,international,False,49,4,False,False,False,False,False
8838,459,5,HVT,high_intent,business,False,56,4,False,False,False,False,False
8839,461,5,HVT,high_intent,tourist,False,39,3,False,False,False,False,False
8840,463,5,HVT,high_intent,business,False,45,3,False,False,False,False,False
8841,465,5,HVT,high_intent,tourist,False,42,4,False,False,False,False,False
8842,468,5,HVT,high_intent,tourist,False,43,4,True,False,False,False,True
8843,469,5,HVT,high_intent,vacation,False,40,3,False,False,False,False,True
8844,470,5,HVT,browsing,international,False,53,3,False,False,False,False,False
8845,472,5,HVT,high_intent,business,False,46,3,True,False,False,False,False
8846,477,5,HVT,medium_intent,tourist,False,56,3,False,False,False,False,False
8847,478,5,HVT,high_intent,business,False,57,4,False,False,False,False,False
8848,480,5,HVT,browsing,international,False,52,4,False,False,False,False,False
8849,481,5,HVT,high_intent,international,False,47,4,False,False,False,False,False
8850,484,5,HVT,high_intent,international,False,47,3,False,False,False,False,False
8851,492,5,HVT,high_intent,business,False,40,3,True,False,False,False,False
8852,494,5,HVT,browsing,business,False,49,3,False,False,False,False,False
8853,499,5,HVT,browsing,vacation,False,47,4,True,False,False,False,False
8854,502,5,HVT,browsing,international,False,43,3,True,False,False,False,False
8855,503,5,HVT,high_intent,international,False,43,3,False,False,False,False,False
8856,506,5,HVT,high_intent,tourist,False,51,4,False,False,False,False,False
8857,507,5,HVT,browsing,vacation,True,57,3,False,False,False,False,True
8858,509,5,HVT,high_intent,vacation,True,45,4,False,False,False,False,False
8859,512,5,HVT,browsing,international,False,55,4,False,False,False,False,False
8860,514,5,HVT,high_intent,business,False,50,4,False,False,False,False,False
8861,516,5,HVT,medium_intent,business,False,39,4,False,False,False,False,False
8862,517,5,HVT,high_intent,international,True,38,4,False,False,False,False,False
8863,518,5,HVT,high_intent,international,False,40,4,False,False,False,False,False
8864,522,5,HVT,browsing,vacation,False,48,3,False,False,False,False,False
8865,526,5,HVT,high_intent,international,False,48,3,False,False,False,False,False
8866,527,5,HVT,high_intent,vacation,False,49,3,False,False,False,False,False
8867,530,5,HVT,medium_intent,business,False,52,3,False,False,False,False,False
8868,531,5,HVT,medium_intent,vacation,False,41,3,False,False,False,False,False
8869,534,5,HVT,high_intent,international,False,45,4,False,False,False,False,False
8870,537,5,HVT,high_intent,tourist,False,45,3,True,False,False,False,False
8871,539,5,HVT,high_intent,vacation,False,43,3,False,False,False,False,False
8872,540,5,HVT,high_intent,vacation,True,41,4,False,False,False,False,False
8873,546,5,HVT,high_intent,business,False,53,3,False,False,False,False,False
8874,547,5,HVT,medium_intent,international,True,55,3,False,False,False,False,False
8875,549,5,HVT,high_intent,international,False,40,3,False,False,False,False,False
8876,552,5,HVT,medium_intent,international,False,54,4,False,False,False,False,False
8877,556,5,HVT,browsing,tourist,False,57,4,False,False,False,False,False
8878,557,5,HVT,high_intent,vacation,False,50,3,False,False,False,False,False
8879,558,5,HVT,high_intent,business,False,51,4,False,False,False,False,False
8880,559,5,HVT,medium_intent,vacation,False,45,4,False,False,False,False,True
8881,566,5,HVT,high_intent,business,True,48,4,False,False,False,False,False
8882,567,5,HVT,medium_intent,business,False,39,4,False,False,False,False,False
8883,573,5,HVT,high_intent,tourist,False,39,4,False,False,False,False,False
8884,575,5,HVT,high_intent,tourist,False,43,4,False,False,False,False,False
8885,577,5,HVT,medium_intent,business,False,41,4,True,False,False,False,False
8886,579,5,HVT,high_intent,business,False,51,4,False,False,False,False,False
8887,581,5,HVT,medium_intent,business,False,54,3,False,False,False,False,False
8888,583,5,HVT,high_intent,tourist,False,46,3,False,False,False,False,False
8889,590,5,HVT,browsing,tourist,False,42,4,False,False,False,False,False
8890,593,5,HVT,high_intent,vacation,False,39,4,False,False,False,False,False
8891,594,5,HVT,high_intent,vacation,False,54,4,False,False,False,False,False
8892,600,5,HVT,high_intent,business,False,43,4,False,False,False,False,True
8893,602,5,HVT,medium_intent,business,False,56,4,False,False,False,False,False
8894,603,5,HVT,high_intent,international,False,53,3,False,False,False,False,False
8895,607,5,HVT,medium_intent,tourist,False,56,3,False,False,False,False,False
8896,611,5,HVT,medium_intent,tourist,False,48,4,False,False,False,False,False
8897,612,5,HVT,high_intent,vacation,False,42,4,False,False,False,False,False
8898,624,5,HVT,browsing,business,False,42,4,False,False,False,False,False
8899,630,5,HVT,medium_intent,international,True,40,4,False,False,False,False,False
8900,632,5,HVT,high_intent,vacation,False,43,3,False,False,False,False,False
8901,634,5,HVT,medium_intent,vacation,False,38,3,False,False,False,False,False
8902,639,5,HVT,high_intent,business,False,42,3,True,False,False,False,True
8903,640,5,HVT,high_intent,tourist,False,50,4,True,False,False,False,False
8904,643,5,HVT,high_intent,vacation,True,48,4,False,False,False,False,False
8905,652,5,HVT,high_intent,international,False,45,3,False,False,False,False,False
8906,653,5,HVT,high_intent,business,True,40,3,False,False,False,False,False
8907,654,5,HVT,high_intent,vacation,False,41,3,False,False,False,False,False
8908,656,5,HVT,high_intent,vacation,False,55,3,False,False,False,False,False
8909,657,5,HVT,high_intent,vacation,False,44,3,False,False,False,False,False
8910,658,5,HVT,high_intent,international,False,43,3,False,False,False,False,False
8911,660,5,HVT,high_intent,international,False,46,3,False,False,False,False,False
8912,661,5,HVT,medium_intent,business,False,42,3,False,False,False,False,False
8913,665,5,HVT,medium_intent,tourist,False,38,3,False,False,False,False,False
8914,670,5,HVT,browsing,tourist,False,46,4,False,False,False,False,False
8915,674,5,HVT,high_intent,vacation,True,49,3,False,False,False,False,False
8916,677,5,HVT,high_intent,international,False,48,4,False,False,False,False,False
8917,679,5,HVT,high_intent,international,False,50,3,False,False,False,False,False
8918,687,5,HVT,high_intent,tourist,False,47,4,False,False,False,False,False
8919,691,5,HVT,high_intent,vacation,False,41,3,False,False,False,False,False
8920,693,5,HVT,high_intent,business,False,55,3,False,False,False,False,False
8921,694,5,HVT,high_intent,vacation,False,47,4,False,False,False,False,False
8922,697,5,HVT,high_intent,international,False,40,4,True,False,False,False,False
8923,701,5,HVT,high_intent,vacation,False,44,4,False,False,False,False,False
8924,704,5,HVT,medium_intent,international,False,39,3,False,False,False,False,False
8925,706,5,HVT,high_intent,international,False,57,4,False,False,False,False,False
8926,707,5,HVT,high_intent,business,False,46,4,False,False,False,False,False
8927,708,5,HVT,high_intent,international,False,50,4,True,False,False,False,False
8928,711,5,HVT,browsing,tourist,False,53,4,False,False,False,False,False
8929,712,5,HVT,high_intent,vacation,False,45,4,False,False,False,False,False
8930,715,5,HVT,high_intent,tourist,False,48,4,True,False,False,False,False
8931,719,5,HVT,high_intent,international,True,51,3,False,False,False,False,False
8932,723,5,HVT,high_intent,international,False,40,4,False,False,False,False,False
8933,724,5,HVT,high_intent,international,False,51,3,False,False,False,False,False
8934,727,5,HVT,medium_intent,business,True,43,3,False,False,False,False,False
8935,729,5,HVT,high_intent,vacation,False,53,4,True,False,False,False,False
8936,730,5,HVT,high_intent,international,False,40,3,False,False,False,False,False
8937,731,5,HVT,high_intent,vacation,False,39,4,False,False,False,False,False
8938,733,5,HVT,high_intent,vacation,False,38,4,False,False,False,False,False
8939,739,5,HVT,high_intent,tourist,False,53,4,False,False,False,False,False
8940,742,5,HVT,high_intent,international,False,48,4,True,False,False,False,False
8941,744,5,HVT,medium_intent,tourist,False,49,3,True,False,False,False,False
8942,746,5,HVT,browsing,vacation,False,48,3,True,False,False,False,False
8943,748,5,HVT,medium_intent,vacation,False,51,4,False,False,False,False,False
8944,749,5,HVT,medium_intent,tourist,False,45,3,False,False,False,False,False
8945,750,5,HVT,high_intent,tourist,False,48,4,True,False,False,False,False
8946,751,5,HVT,medium_intent,international,False,40,3,False,False,False,False,False
8947,752,5,HVT,high_intent,international,False,54,4,False,False,False,False,False
8948,753,5,HVT,medium_intent,vacation,False,45,4,False,False,False,False,False
8949,764,5,HVT,high_intent,international,False,41,3,False,False,False,False,False
8950,765,5,HVT,high_intent,tourist,False,48,4,False,False,False,False,False
8951,768,5,HVT,high_intent,vacation,False,47,3,False,False,False,False,False
8952,773,5,HVT,high_intent,tourist,True,48,3,False,False,False,False,True
8953,776,5,HVT,high_intent,international,False,51,3,False,False,False,False,False
8954,777,5,HVT,high_intent,international,False,45,3,False,False,False,False,False
8955,779,5,HVT,browsing,vacation,False,54,4,False,False,False,False,False
8956,787,5,HVT,high_intent,international,False,47,4,False,False,False,False,True
8957,789,5,HVT,high_intent,vacation,False,54,4,True,False,False,False,False
8958,791,5,HVT,high_intent,international,True,42,3,False,False,False,True,True
8959,792,5,HVT,high_intent,international,False,42,4,False,False,False,True,False
8960,793,5,HVT,high_intent,international,False,39,4,False,False,False,False,True
8961,798,5,HVT,high_intent,business,False,54,3,False,False,False,False,False
8962,799,5,HVT,medium_intent,international,False,55,4,False,False,False,False,False
8963,800,5,HVT,medium_intent,international,False,55,3,False,False,False,False,False
8964,802,5,HVT,medium_intent,international,False,39,3,False,False,False,False,False
8965,803,5,HVT,high_intent,tourist,False,40,4,False,False,False,False,False
8966,804,5,HVT,high_intent,vacation,False,41,3,True,False,False,False,False
8967,805,5,HVT,high_intent,international,False,51,3,True,False,False,False,False
8968,807,5,HVT,browsing,international,False,53,4,False,False,False,False,False
8969,811,5,HVT,high_intent,business,False,39,3,False,False,False,False,False
8970,815,5,HVT,high_intent,international,False,49,4,True,False,False,False,False
8971,816,5,HVT,medium_intent,tourist,False,54,4,False,False,False,False,False
8972,819,5,HVT,high_intent,vacation,False,41,4,True,False,False,False,False
8973,821,5,HVT,high_intent,tourist,False,55,4,False,False,False,False,False
8974,824,5,HVT,high_intent,tourist,False,50,4,False,False,False,False,False
8975,825,5,HVT,high_intent,international,False,47,4,False,False,False,False,False
8976,829,5,HVT,browsing,tourist,False,47,4,False,False,False,False,False
8977,831,5,HVT,high_intent,business,False,56,3,True,False,False,False,False
8978,832,5,HVT,high_intent,business,False,45,4,False,False,False,False,False
8979,834,5,HVT,medium_intent,international,False,41,4,True,False,False,True,False
8980,835,5,HVT,high_intent,vacation,True,46,4,False,False,False,False,False
8981,836,5,HVT,medium_intent,tourist,False,39,4,False,False,False,False,False
8982,837,5,HVT,high_intent,business,False,52,3,False,False,False,False,False
8983,842,5,HVT,high_intent,tourist,False,45,4,False,False,False,False,False
8984,848,5,HVT,high_intent,vacation,False,39,4,False,False,False,False,True
8985,849,5,HVT,browsing,international,True,44,3,False,False,False,False,False
8986,851,5,HVT,high_intent,tourist,False,53,4,False,False,False,False,False
8987,856,5,HVT,medium_intent,tourist,False,51,4,False,False,False,False,False
8988,860,5,HVT,medium_intent,business,False,54,4,False,False,False,False,False
8989,864,5,HVT,high_intent,vacation,False,40,4,False,False,False,False,False
8990,867,5,HVT,high_intent,vacation,False,44,4,False,False,False,False,False
8991,869,5,HVT,medium_intent,international,True,51,4,False,False,False,False,False
