user_id,user_type,city,first_order_date,first_restaurant_type
USR01169,returning,Bangalore,2024-05-31,new_restaurant
USR01170,returning,Bangalore,2023-02-08,new_restaurant
USR01171,returning,Bangalore,2024-07-01,new_restaurant
USR01172,returning,Bangalore,2023-02-19,new_restaurant
USR01173,new,Bangalore,2023-01-21,new_restaurant
USR01174,returning,Bangalore,2024-03-30,new_restaurant
USR01175,returning,Bangalore,2024-04-30,new_restaurant
USR01176,returning,Bangalore,2023-01-10,new_restaurant
USR01177,new,Bangalore,2024-06-16,new_restaurant
USR01178,returning,Bangalore,2023-05-21,new_restaurant
USR01179,new,Bangalore,2024-06-07,new_restaurant
USR01180,returning,Bangalore,2023-04-27,new_restaurant
USR01181,returning,Bangalore,2023-07-24,new_restaurant
USR01182,new,Bangalore,2023-07-26,new_restaurant
USR01183,returning,Bangalore,2023-06-14,new_restaurant
USR01184,returning,Bangalore,2023-08-01,new_restaurant
USR01185,returning,Bangalore,2023-08-29,new_restaurant
USR01186,new,Bangalore,2023-04-24,established
USR01187,new,Bangalore,2023-06-02,established
USR01188,new,Bangalore,2023-03-18,new_restaurant
USR01189,returning,Bangalore,2023-09-20,new_restaurant
USR01190,returning,Bangalore,2023-10-31,new_restaurant
USR01191,returning,Bangalore,2023-06-28,established
USR01192,new,Bangalore,2024-01-04,established
USR01193,returning,Bangalore,2023-04-29,new_restaurant
USR01194,new,Bangalore,2023-02-16,new_restaurant
USR01195,returning,Bangalore,2023-06-24,new_restaurant
USR01196,new,Bangalore,2023-10-02,established
USR01197,returning,Bangalore,2023-12-17,new_restaurant
USR01198,returning,Bangalore,2024-04-12,new_restaurant
USR01199,returning,Bangalore,2024-05-04,new_restaurant
USR01200,returning,Bangalore,2023-06-20,new_restaurant
USR01201,new,Bangalore,2023-03-02,established
USR01202,new,Bangalore,2023-04-17,new_restaurant
USR01203,returning,Bangalore,2024-08-05,new_restaurant
USR01204,returning,Bangalore,2024-01-24,new_restaurant
USR01205,returning,Bangalore,2023-05-14,new_restaurant
USR01206,returning,Bangalore,2024-02-26,new_restaurant
USR01207,returning,Bangalore,2023-11-18,new_restaurant
USR01208,new,Bangalore,2024-06-21,new_restaurant
USR01209,returning,Bangalore,2024-08-01,new_restaurant
USR01210,resurrected,Bangalore,2023-12-13,new_restaurant
USR01211,new,Bangalore,2023-04-08,new_restaurant
USR01212,new,Bangalore,2024-05-08,new_restaurant
USR01213,new,Bangalore,2024-01-30,new_restaurant
USR01214,new,Bangalore,2023-02-25,new_restaurant
USR01215,resurrected,Bangalore,2024-06-01,established
USR01216,new,Bangalore,2023-06-19,new_restaurant
USR01217,returning,Bangalore,2023-09-04,new_restaurant
USR01218,returning,Bangalore,2024-06-03,new_restaurant
USR01219,returning,Bangalore,2024-02-17,established
USR01220,returning,Bangalore,2024-03-30,established
USR01221,returning,Bangalore,2024-05-25,new_restaurant
USR01222,returning,Bangalore,2024-05-24,new_restaurant
USR01223,returning,Bangalore,2024-02-18,new_restaurant
USR01224,returning,Bangalore,2023-01-01,established
USR01225,new,Bangalore,2023-11-08,established
USR01226,returning,Bangalore,2024-04-12,established
USR01227,returning,Bangalore,2023-02-25,established
USR01228,new,Bangalore,2023-12-06,new_restaurant
USR01229,returning,Bangalore,2024-04-29,new_restaurant
USR01230,returning,Bangalore,2024-04-08,new_restaurant
USR01231,new,Bangalore,2023-08-16,new_restaurant
USR01232,returning,Bangalore,2023-10-26,new_restaurant
USR01233,returning,Bangalore,2023-04-19,new_restaurant
USR01234,returning,Bangalore,2023-05-24,established
USR01235,new,Bangalore,2024-02-24,new_restaurant
USR01236,returning,Bangalore,2023-07-12,new_restaurant
USR01237,new,Bangalore,2023-08-09,new_restaurant
USR01238,new,Bangalore,2023-12-13,new_restaurant
USR01239,returning,Bangalore,2023-05-07,new_restaurant
USR01240,returning,Bangalore,2024-05-31,new_restaurant
USR01241,returning,Bangalore,2024-06-27,new_restaurant
USR01242,returning,Bangalore,2024-03-19,established
USR01243,returning,Bangalore,2024-06-04,new_restaurant
USR01244,resurrected,Bangalore,2024-08-15,new_restaurant
USR01245,new,Bangalore,2023-04-17,new_restaurant
USR01246,returning,Bangalore,2023-11-26,new_restaurant
USR01247,returning,Bangalore,2023-09-12,new_restaurant
USR01248,resurrected,Bangalore,2023-10-29,new_restaurant
USR01249,returning,Bangalore,2024-02-27,new_restaurant
USR01250,new,Bangalore,2024-06-08,new_restaurant
USR01251,new,Bangalore,2023-11-18,new_restaurant
USR01252,resurrected,Bangalore,2023-08-11,new_restaurant
USR01253,returning,Bangalore,2023-10-25,new_restaurant
USR01254,resurrected,Bangalore,2023-05-16,established
USR01255,new,Bangalore,2023-07-02,new_restaurant
USR01256,new,Bangalore,2023-11-27,new_restaurant
USR01257,new,Bangalore,2024-07-29,new_restaurant
USR01258,returning,Bangalore,2024-03-03,new_restaurant
USR01259,new,Bangalore,2024-06-30,new_restaurant
USR01260,new,Bangalore,2023-01-14,new_restaurant
USR01261,returning,Bangalore,2023-05-29,new_restaurant
USR01262,returning,Bangalore,2023-10-01,new_restaurant
USR01263,returning,Bangalore,2023-10-21,new_restaurant
USR01264,returning,Bangalore,2023-03-05,new_restaurant
USR01265,returning,Bangalore,2024-07-08,new_restaurant
USR01266,new,Bangalore,2023-04-15,new_restaurant
USR01267,new,Bangalore,2024-07-29,established
USR01268,new,Bangalore,2024-07-28,new_restaurant
USR01269,returning,Bangalore,2023-10-22,new_restaurant
USR01270,returning,Bangalore,2024-01-26,new_restaurant
USR01271,resurrected,Bangalore,2023-11-17,established
USR01272,returning,Bangalore,2023-09-15,new_restaurant
USR01273,new,Bangalore,2024-03-29,established
USR01274,resurrected,Bangalore,2024-01-12,new_restaurant
USR01275,returning,Bangalore,2023-07-21,new_restaurant
USR01276,resurrected,Bangalore,2023-10-29,new_restaurant
USR01277,resurrected,Bangalore,2023-03-18,new_restaurant
USR01278,returning,Bangalore,2024-06-10,new_restaurant
USR01279,returning,Bangalore,2023-10-13,new_restaurant
USR01280,returning,Bangalore,2024-08-21,established
USR01281,returning,Bangalore,2024-04-22,new_restaurant
USR01282,returning,Bangalore,2023-06-07,established
USR01283,returning,Bangalore,2023-11-05,new_restaurant
USR01284,returning,Bangalore,2024-01-02,new_restaurant
USR01285,new,Bangalore,2024-06-22,new_restaurant
USR01286,returning,Bangalore,2023-03-11,new_restaurant
USR01287,returning,Bangalore,2024-07-10,new_restaurant
USR01288,returning,Bangalore,2023-08-15,established
USR01289,new,Bangalore,2023-12-06,new_restaurant
USR01290,returning,Bangalore,2024-06-27,new_restaurant
USR01291,returning,Bangalore,2023-01-10,new_restaurant
USR01292,returning,Bangalore,2023-09-04,established
USR01293,returning,Bangalore,2023-09-07,established
USR01294,new,Bangalore,2023-11-25,new_restaurant
USR01295,new,Bangalore,2023-04-27,new_restaurant
USR01296,returning,Bangalore,2023-10-17,new_restaurant
USR01297,returning,Bangalore,2024-01-19,new_restaurant
USR01298,returning,Bangalore,2024-05-13,new_restaurant
USR01299,new,Bangalore,2023-07-17,new_restaurant
USR01300,returning,Bangalore,2023-04-09,new_restaurant
USR01301,resurrected,Bangalore,2024-07-04,new_restaurant
USR01302,returning,Bangalore,2023-08-04,new_restaurant
USR01303,new,Bangalore,2024-03-10,established
USR01304,returning,Bangalore,2024-03-21,new_restaurant
USR01305,resurrected,Bangalore,2023-06-07,new_restaurant
USR01306,new,Bangalore,2023-02-08,new_restaurant
USR01307,returning,Bangalore,2023-09-15,new_restaurant
USR01308,returning,Bangalore,2023-08-22,established
USR01309,returning,Bangalore,2024-04-06,new_restaurant
USR01310,returning,Bangalore,2023-01-18,new_restaurant
USR01311,returning,Bangalore,2023-01-07,new_restaurant
USR01312,returning,Bangalore,2024-08-22,new_restaurant
USR01313,new,Bangalore,2024-01-02,established
USR01314,returning,Bangalore,2023-11-05,new_restaurant
USR01315,returning,Bangalore,2024-03-24,new_restaurant
USR01316,new,Bangalore,2023-02-01,new_restaurant
USR01317,returning,Bangalore,2023-05-20,new_restaurant
USR01318,new,Bangalore,2024-07-12,new_restaurant
USR01319,returning,Bangalore,2023-11-02,new_restaurant
USR01320,resurrected,Bangalore,2024-01-18,established
USR01321,returning,Bangalore,2024-07-22,new_restaurant
USR01322,returning,Bangalore,2024-08-09,new_restaurant
USR01323,returning,Bangalore,2023-03-29,new_restaurant
USR01324,new,Bangalore,2023-12-19,new_restaurant
USR01325,resurrected,Bangalore,2024-06-08,new_restaurant
USR01326,returning,Bangalore,2023-09-16,new_restaurant
USR01327,returning,Bangalore,2024-08-03,established
USR01328,new,Bangalore,2024-07-16,new_restaurant
USR01329,returning,Bangalore,2023-10-25,new_restaurant
USR01330,returning,Bangalore,2023-07-22,new_restaurant
USR01331,returning,Bangalore,2023-12-05,new_restaurant
USR01332,new,Bangalore,2023-08-29,new_restaurant
USR01333,returning,Bangalore,2023-07-18,new_restaurant
USR01334,returning,Bangalore,2023-11-10,new_restaurant
USR01335,returning,Bangalore,2024-08-03,new_restaurant
USR01336,returning,Bangalore,2024-03-14,new_restaurant
USR01337,returning,Bangalore,2023-08-15,new_restaurant
USR01338,returning,Bangalore,2023-10-11,established
USR01339,returning,Bangalore,2023-12-06,established
USR01340,returning,Bangalore,2024-01-03,new_restaurant
USR01341,returning,Bangalore,2023-04-22,new_restaurant
USR01342,returning,Bangalore,2023-10-15,established
USR01343,returning,Bangalore,2024-07-05,new_restaurant
USR01344,new,Bangalore,2023-03-20,new_restaurant
USR01345,new,Bangalore,2024-06-03,new_restaurant
USR01346,new,Bangalore,2024-08-15,new_restaurant
USR01347,returning,Bangalore,2023-02-07,new_restaurant
USR01348,returning,Bangalore,2024-07-06,new_restaurant
USR01349,new,Bangalore,2024-01-10,new_restaurant
USR01350,new,Bangalore,2023-10-25,new_restaurant
USR01351,returning,Bangalore,2023-04-03,new_restaurant
USR01352,returning,Bangalore,2023-09-02,established
USR01353,new,Bangalore,2023-06-19,new_restaurant
USR01354,returning,Bangalore,2023-06-13,new_restaurant
USR01355,resurrected,Bangalore,2023-05-30,new_restaurant
USR01356,returning,Bangalore,2024-01-03,new_restaurant
USR01357,new,Bangalore,2023-08-26,new_restaurant
USR01358,returning,Bangalore,2023-02-13,new_restaurant
USR01359,returning,Bangalore,2024-01-05,new_restaurant
USR01360,resurrected,Bangalore,2023-02-17,new_restaurant
USR01361,returning,Bangalore,2023-04-16,new_restaurant
USR01362,returning,Bangalore,2023-10-08,established
USR01363,returning,Bangalore,2024-07-11,new_restaurant
USR01364,returning,Bangalore,2024-01-23,new_restaurant
USR01365,new,Bangalore,2023-03-21,new_restaurant
USR01366,returning,Bangalore,2023-08-17,new_restaurant
USR01367,returning,Bangalore,2023-12-20,new_restaurant
USR01368,returning,Bangalore,2023-01-07,new_restaurant
USR01369,returning,Bangalore,2023-06-19,new_restaurant
USR01370,returning,Bangalore,2023-10-15,new_restaurant
USR01371,returning,Bangalore,2024-01-06,new_restaurant
USR01372,new,Bangalore,2023-08-24,new_restaurant
USR01373,returning,Bangalore,2023-04-27,new_restaurant
USR01374,returning,Bangalore,2023-08-04,new_restaurant
USR01375,returning,Bangalore,2024-02-25,new_restaurant
USR01376,returning,Bangalore,2024-08-10,new_restaurant
USR01377,returning,Bangalore,2024-06-08,new_restaurant
USR01378,returning,Bangalore,2023-02-27,new_restaurant
USR01379,resurrected,Bangalore,2024-06-13,established
USR01380,returning,Bangalore,2024-07-31,new_restaurant
USR01381,new,Bangalore,2023-10-18,established
USR01382,returning,Bangalore,2024-04-27,established
USR01383,returning,Bangalore,2024-02-25,new_restaurant
USR01384,new,Bangalore,2023-07-06,new_restaurant
USR01385,returning,Bangalore,2023-06-21,new_restaurant
USR01386,returning,Bangalore,2024-04-09,new_restaurant
USR01387,returning,Bangalore,2024-01-23,new_restaurant
USR01388,returning,Bangalore,2023-07-27,new_restaurant
USR01389,resurrected,Bangalore,2024-03-05,established
USR01390,returning,Bangalore,2023-07-01,new_restaurant
USR01391,returning,Bangalore,2023-02-09,established
USR01392,returning,Bangalore,2023-05-01,new_restaurant
USR01393,new,Bangalore,2024-07-06,established
USR01394,new,Bangalore,2024-03-17,new_restaurant
USR01395,returning,Bangalore,2023-02-14,new_restaurant
USR01396,returning,Bangalore,2024-05-08,new_restaurant
USR01397,returning,Bangalore,2024-08-12,new_restaurant
USR01398,returning,Bangalore,2024-05-03,new_restaurant
USR01399,resurrected,Bangalore,2023-03-27,new_restaurant
USR01400,new,Bangalore,2024-02-23,new_restaurant
USR01401,returning,Bangalore,2023-01-08,new_restaurant
USR01402,returning,Bangalore,2023-01-08,new_restaurant
USR01403,returning,Bangalore,2023-11-20,new_restaurant
USR01404,returning,Bangalore,2024-03-12,new_restaurant
USR01405,returning,Bangalore,2024-07-02,new_restaurant
USR01406,returning,Bangalore,2023-10-10,established
USR01407,returning,Bangalore,2023-07-28,new_restaurant
USR01408,new,Bangalore,2024-05-09,new_restaurant
USR01409,returning,Bangalore,2024-05-10,new_restaurant
USR01410,returning,Bangalore,2023-12-19,new_restaurant
USR01411,returning,Bangalore,2023-05-22,established
USR01412,new,Bangalore,2023-08-24,new_restaurant
USR01413,new,Bangalore,2023-06-15,new_restaurant
USR01414,returning,Bangalore,2023-12-13,established
USR01415,returning,Bangalore,2023-02-23,new_restaurant
USR01416,resurrected,Bangalore,2023-01-06,established
USR01417,new,Bangalore,2024-04-27,established
USR01418,returning,Bangalore,2023-03-07,new_restaurant
USR01419,returning,Bangalore,2023-02-08,new_restaurant
USR01420,resurrected,Bangalore,2024-02-15,new_restaurant
USR01421,returning,Bangalore,2023-02-28,established
USR01422,new,Bangalore,2024-05-21,new_restaurant
USR01423,returning,Bangalore,2024-06-14,new_restaurant
USR01424,returning,Bangalore,2024-06-06,new_restaurant
USR01425,returning,Bangalore,2023-06-23,new_restaurant
USR01426,returning,Bangalore,2023-01-01,established
USR01427,returning,Bangalore,2023-10-10,new_restaurant
USR01428,returning,Bangalore,2024-02-09,new_restaurant
USR01429,returning,Bangalore,2023-01-16,new_restaurant
USR01430,returning,Bangalore,2023-04-03,new_restaurant
USR01431,new,Bangalore,2024-07-26,established
USR01432,returning,Bangalore,2023-10-11,new_restaurant
USR01433,resurrected,Bangalore,2024-04-10,established
USR01434,returning,Bangalore,2023-09-25,new_restaurant
USR01435,returning,Bangalore,2024-07-26,new_restaurant
USR01436,returning,Bangalore,2023-04-30,established
USR01437,resurrected,Bangalore,2024-07-04,established
USR01438,returning,Bangalore,2024-03-29,established
USR01439,returning,Bangalore,2023-09-07,new_restaurant
USR01440,resurrected,Bangalore,2024-04-14,new_restaurant
USR01441,new,Bangalore,2023-01-29,new_restaurant
USR01442,returning,Bangalore,2024-01-27,new_restaurant
USR01443,resurrected,Bangalore,2023-08-24,established
USR01444,returning,Bangalore,2023-12-28,new_restaurant
USR01445,returning,Bangalore,2023-09-27,new_restaurant
USR01446,returning,Bangalore,2023-12-17,new_restaurant
USR01447,resurrected,Bangalore,2024-05-02,new_restaurant
USR01448,returning,Bangalore,2024-08-10,new_restaurant
USR01449,resurrected,Bangalore,2023-07-14,new_restaurant
USR01450,returning,Bangalore,2023-09-05,established
USR01451,returning,Bangalore,2023-07-27,established
USR01452,new,Bangalore,2023-12-31,new_restaurant
USR01453,returning,Bangalore,2023-03-22,new_restaurant
USR01454,new,Bangalore,2023-01-07,new_restaurant
USR01455,returning,Bangalore,2023-02-13,established
USR01456,returning,Bangalore,2023-11-19,new_restaurant
USR01457,resurrected,Bangalore,2024-08-11,established
USR01458,returning,Bangalore,2024-06-07,new_restaurant
USR01459,returning,Bangalore,2024-08-13,new_restaurant
USR01460,returning,Bangalore,2024-03-09,new_restaurant
USR01461,returning,Bangalore,2024-05-29,new_restaurant
USR01462,new,Bangalore,2023-06-28,new_restaurant
USR01463,returning,Bangalore,2024-06-14,new_restaurant
USR01464,new,Bangalore,2023-01-13,new_restaurant
USR01465,returning,Bangalore,2023-04-14,new_restaurant
USR01466,returning,Bangalore,2023-09-23,new_restaurant
USR01467,returning,Bangalore,2023-10-03,new_restaurant
USR01468,returning,Bangalore,2024-01-10,new_restaurant
USR01469,returning,Bangalore,2024-03-05,new_restaurant
USR01470,returning,Bangalore,2024-02-15,new_restaurant
USR01471,returning,Bangalore,2023-05-15,established
USR01472,new,Bangalore,2023-04-13,new_restaurant
USR01473,new,Bangalore,2024-07-22,new_restaurant
USR01474,returning,Bangalore,2023-05-30,established
USR01475,new,Bangalore,2024-04-29,established
USR01476,returning,Bangalore,2024-05-26,new_restaurant
USR01477,new,Bangalore,2024-06-13,new_restaurant
USR01478,returning,Bangalore,2024-05-13,new_restaurant
USR01479,returning,Bangalore,2024-08-04,new_restaurant
USR01480,returning,Bangalore,2023-06-17,new_restaurant
USR01481,new,Bangalore,2024-05-02,established
USR01482,returning,Bangalore,2023-12-09,new_restaurant
USR01483,returning,Bangalore,2024-07-24,established
USR01484,returning,Bangalore,2023-01-21,new_restaurant
USR01485,returning,Bangalore,2023-07-23,new_restaurant
USR01486,returning,Bangalore,2024-07-05,new_restaurant
USR01487,new,Bangalore,2023-12-30,new_restaurant
USR01488,returning,Bangalore,2024-04-02,established
USR01489,returning,Bangalore,2023-10-21,new_restaurant
USR01490,resurrected,Bangalore,2023-06-21,new_restaurant
USR01491,resurrected,Bangalore,2024-03-07,new_restaurant
USR01492,returning,Bangalore,2023-03-15,new_restaurant
USR01493,returning,Bangalore,2023-11-18,new_restaurant
USR01494,returning,Bangalore,2023-10-01,new_restaurant
USR01495,returning,Bangalore,2024-03-31,new_restaurant
USR01496,resurrected,Bangalore,2024-06-17,established
USR01497,returning,Bangalore,2023-07-08,established
USR01498,returning,Bangalore,2023-08-29,new_restaurant
USR01499,resurrected,Bangalore,2023-03-23,new_restaurant
USR01500,returning,Bangalore,2023-04-08,new_restaurant
USR01501,new,Bangalore,2024-07-15,new_restaurant
USR01502,new,Bangalore,2024-06-20,new_restaurant
USR01503,returning,Bangalore,2023-09-26,new_restaurant
USR01504,returning,Bangalore,2024-02-04,new_restaurant
USR01505,returning,Bangalore,2023-10-18,new_restaurant
USR01506,returning,Bangalore,2024-06-23,established
USR01507,returning,Bangalore,2024-01-01,established
USR01508,returning,Bangalore,2024-05-02,new_restaurant
USR01509,new,Bangalore,2023-10-06,new_restaurant
USR01510,returning,Bangalore,2024-07-06,new_restaurant
USR01511,returning,Bangalore,2024-07-31,new_restaurant
USR01512,returning,Bangalore,2024-06-30,new_restaurant
USR01513,returning,Bangalore,2024-07-06,new_restaurant
USR01514,returning,Bangalore,2023-11-12,new_restaurant
USR01515,returning,Bangalore,2023-11-07,new_restaurant
USR01516,returning,Bangalore,2023-05-20,new_restaurant
USR01517,returning,Bangalore,2023-01-09,new_restaurant
USR01518,returning,Bangalore,2024-05-03,new_restaurant
USR01519,new,Bangalore,2023-10-27,new_restaurant
USR01520,new,Bangalore,2024-07-15,new_restaurant
USR01521,returning,Bangalore,2024-07-28,new_restaurant
USR01522,returning,Bangalore,2024-02-04,established
USR01523,returning,Bangalore,2023-03-23,new_restaurant
USR01524,returning,Bangalore,2023-10-06,new_restaurant
USR01525,new,Bangalore,2023-10-03,new_restaurant
USR01526,new,Bangalore,2023-07-06,new_restaurant
USR01527,returning,Bangalore,2024-04-11,new_restaurant
USR01528,returning,Bangalore,2024-05-18,new_restaurant
USR01529,returning,Bangalore,2023-02-20,established
USR01530,returning,Bangalore,2023-04-15,new_restaurant
USR01531,returning,Bangalore,2024-03-24,new_restaurant
USR01532,returning,Bangalore,2023-06-04,new_restaurant
USR01533,returning,Bangalore,2024-03-06,new_restaurant
USR01534,new,Bangalore,2024-01-16,new_restaurant
USR01535,new,Bangalore,2023-12-05,new_restaurant
USR01536,new,Bangalore,2023-05-30,new_restaurant
USR01537,new,Bangalore,2023-03-15,new_restaurant
USR01538,returning,Bangalore,2023-09-14,established
USR01539,new,Bangalore,2023-05-05,established
USR01540,new,Bangalore,2024-01-30,new_restaurant
USR01541,returning,Bangalore,2023-02-04,new_restaurant
USR01542,new,Bangalore,2023-04-07,new_restaurant
USR01543,resurrected,Bangalore,2024-04-29,new_restaurant
USR01544,resurrected,Bangalore,2023-11-27,new_restaurant
USR01545,new,Bangalore,2024-07-16,new_restaurant
USR01546,returning,Bangalore,2023-11-02,new_restaurant
USR01547,new,Bangalore,2023-08-12,established
USR01548,returning,Bangalore,2024-03-20,new_restaurant
USR01549,returning,Bangalore,2023-10-10,new_restaurant
USR01550,returning,Bangalore,2023-09-06,new_restaurant
USR01551,returning,Bangalore,2024-05-01,new_restaurant
USR01552,returning,Bangalore,2023-04-02,new_restaurant
USR01553,returning,Bangalore,2023-12-13,established
USR01554,resurrected,Bangalore,2023-03-03,new_restaurant
USR01555,returning,Bangalore,2024-07-03,new_restaurant
USR01556,returning,Bangalore,2023-08-27,new_restaurant
USR01557,returning,Bangalore,2023-12-22,established
USR01558,returning,Bangalore,2023-07-17,new_restaurant
USR01559,returning,Bangalore,2023-05-18,new_restaurant
USR01560,returning,Bangalore,2024-03-24,new_restaurant
USR01561,returning,Bangalore,2024-05-16,new_restaurant
USR01562,returning,Bangalore,2023-12-23,new_restaurant
USR01563,returning,Bangalore,2024-07-21,new_restaurant
USR01564,returning,Bangalore,2024-04-05,new_restaurant
USR01565,returning,Bangalore,2024-01-11,new_restaurant
USR01566,new,Bangalore,2024-06-02,new_restaurant
USR01567,returning,Bangalore,2023-01-20,new_restaurant
USR01568,returning,Bangalore,2023-09-02,new_restaurant
USR01569,returning,Bangalore,2024-07-05,established
USR01570,returning,Bangalore,2024-05-24,new_restaurant
USR01571,returning,Bangalore,2023-10-17,new_restaurant
USR01572,returning,Bangalore,2023-04-24,new_restaurant
USR01573,new,Bangalore,2023-02-14,established
USR01574,returning,Bangalore,2023-02-02,new_restaurant
USR01575,returning,Bangalore,2023-04-12,new_restaurant
USR01576,returning,Bangalore,2024-02-02,new_restaurant
USR01577,returning,Bangalore,2023-09-20,new_restaurant
USR01578,returning,Bangalore,2023-03-14,new_restaurant
USR01579,resurrected,Bangalore,2024-05-18,established
USR01580,new,Bangalore,2024-04-24,established
USR01581,returning,Bangalore,2024-07-25,new_restaurant
USR01582,new,Bangalore,2024-01-13,new_restaurant
USR01583,returning,Bangalore,2023-09-30,new_restaurant
USR01584,new,Bangalore,2023-11-08,new_restaurant
USR01585,returning,Bangalore,2024-06-15,new_restaurant
USR01586,new,Bangalore,2024-06-28,new_restaurant
USR01587,returning,Bangalore,2023-09-12,new_restaurant
USR01588,resurrected,Bangalore,2024-07-25,new_restaurant
USR01589,returning,Bangalore,2023-04-19,new_restaurant
USR01590,returning,Bangalore,2024-04-14,new_restaurant
USR01591,returning,Bangalore,2023-04-17,new_restaurant
USR01592,returning,Bangalore,2024-02-16,new_restaurant
USR01593,new,Bangalore,2024-06-30,established
USR01594,returning,Bangalore,2023-12-27,established
USR01595,returning,Bangalore,2023-11-29,established
USR01596,returning,Bangalore,2024-03-16,established
USR01597,returning,Bangalore,2023-09-04,new_restaurant
USR01598,returning,Bangalore,2024-07-17,established
USR01599,returning,Bangalore,2024-04-08,new_restaurant
USR01600,returning,Bangalore,2023-02-05,established
USR01601,returning,Bangalore,2024-06-14,new_restaurant
USR01602,new,Bangalore,2023-01-07,new_restaurant
USR01603,returning,Bangalore,2023-11-19,new_restaurant
USR01604,new,Bangalore,2023-10-10,established
USR01605,returning,Bangalore,2024-08-07,established
USR01606,returning,Bangalore,2023-02-08,new_restaurant
USR01607,returning,Bangalore,2023-09-29,new_restaurant
USR01608,returning,Bangalore,2023-08-27,new_restaurant
USR01609,returning,Bangalore,2024-08-07,new_restaurant
USR01610,resurrected,Bangalore,2023-03-21,new_restaurant
USR01611,new,Bangalore,2023-06-27,new_restaurant
USR01612,new,Bangalore,2024-08-13,established
USR01613,returning,Bangalore,2023-11-04,new_restaurant
USR01614,new,Bangalore,2024-01-26,new_restaurant
USR01615,returning,Bangalore,2023-12-09,new_restaurant
USR01616,new,Bangalore,2024-03-02,established
USR01617,returning,Bangalore,2023-08-21,new_restaurant
USR01618,new,Bangalore,2023-01-12,new_restaurant
USR01619,returning,Bangalore,2023-02-25,new_restaurant
USR01620,returning,Bangalore,2024-07-06,new_restaurant
USR01621,returning,Bangalore,2023-08-15,new_restaurant
USR01622,new,Bangalore,2024-02-07,established
USR01623,new,Bangalore,2024-08-12,new_restaurant
USR01624,returning,Bangalore,2023-10-24,new_restaurant
USR01625,returning,Bangalore,2023-12-11,new_restaurant
USR01626,returning,Bangalore,2023-02-20,new_restaurant
USR01627,returning,Bangalore,2024-02-13,new_restaurant
USR01628,new,Bangalore,2023-05-14,new_restaurant
USR01629,returning,Bangalore,2023-07-22,new_restaurant
USR01630,new,Bangalore,2023-07-20,new_restaurant
USR01631,resurrected,Bangalore,2024-06-20,new_restaurant
USR01632,returning,Bangalore,2024-03-16,new_restaurant
USR01633,resurrected,Bangalore,2023-04-02,new_restaurant
USR01634,returning,Bangalore,2024-01-10,new_restaurant
USR01635,returning,Bangalore,2023-01-25,new_restaurant
USR01636,returning,Bangalore,2023-12-25,new_restaurant
USR01637,resurrected,Bangalore,2024-03-28,new_restaurant
USR01638,returning,Bangalore,2023-08-28,new_restaurant
USR01639,returning,Bangalore,2023-03-29,new_restaurant
USR01640,returning,Bangalore,2023-06-01,established
USR01641,new,Bangalore,2023-01-15,new_restaurant
USR01642,new,Bangalore,2023-11-09,new_restaurant
USR01643,returning,Bangalore,2023-08-03,new_restaurant
USR01644,returning,Bangalore,2024-07-13,new_restaurant
USR01645,returning,Bangalore,2024-05-09,new_restaurant
USR01646,resurrected,Bangalore,2023-01-19,new_restaurant
USR01647,resurrected,Bangalore,2024-06-23,new_restaurant
USR01648,returning,Bangalore,2023-10-18,new_restaurant
USR01649,new,Bangalore,2023-10-05,new_restaurant
USR01650,new,Bangalore,2023-01-09,new_restaurant
USR01651,new,Bangalore,2024-01-04,established
USR01652,returning,Bangalore,2024-01-31,new_restaurant
USR01653,returning,Bangalore,2023-04-12,established
USR01654,returning,Bangalore,2024-06-28,new_restaurant
USR01655,returning,Bangalore,2024-04-13,new_restaurant
USR01656,new,Bangalore,2023-02-10,new_restaurant
USR01657,returning,Bangalore,2023-12-08,new_restaurant
USR01658,new,Bangalore,2023-01-19,new_restaurant
USR01659,returning,Bangalore,2023-11-06,new_restaurant
USR01660,resurrected,Bangalore,2024-05-28,new_restaurant
USR01661,returning,Bangalore,2023-09-21,established
USR01662,new,Bangalore,2023-01-31,established
USR01663,resurrected,Bangalore,2023-08-19,new_restaurant
USR01664,new,Bangalore,2023-05-21,new_restaurant
USR01665,returning,Bangalore,2023-08-21,new_restaurant
USR01666,returning,Bangalore,2024-03-12,established
USR01667,resurrected,Bangalore,2023-12-04,new_restaurant
USR01668,returning,Bangalore,2023-05-22,new_restaurant
USR01669,new,Bangalore,2023-07-27,established
USR01670,returning,Bangalore,2024-06-20,established
USR01671,returning,Bangalore,2023-05-29,new_restaurant
USR01672,returning,Bangalore,2023-06-11,new_restaurant
USR01673,returning,Bangalore,2023-05-02,new_restaurant
USR01674,new,Bangalore,2023-05-30,new_restaurant
USR01675,new,Bangalore,2024-02-28,established
USR01676,returning,Bangalore,2023-10-08,new_restaurant
USR01677,returning,Bangalore,2023-05-15,new_restaurant
USR01678,new,Bangalore,2023-10-01,new_restaurant
USR01679,returning,Bangalore,2023-08-26,new_restaurant
USR01680,returning,Bangalore,2023-03-23,new_restaurant
USR01681,returning,Bangalore,2024-05-29,established
USR01682,returning,Bangalore,2024-01-18,new_restaurant
USR01683,returning,Bangalore,2024-04-30,new_restaurant
USR01684,returning,Bangalore,2023-02-03,new_restaurant
USR01685,resurrected,Bangalore,2023-10-04,established
USR01686,returning,Bangalore,2023-07-27,new_restaurant
