order_id,user_id,restaurant_id,order_date,order_status,cuisine_type,delivery_area,city,gmv,user_type
ORD0001785,USR02820,RST102,2024-10-16,completed,Biryani,north_bangalore,Bangalore,251,returning
ORD0001786,USR02767,RST102,2024-10-16,completed,Biryani,north_bangalore,Bangalore,414,resurrected
ORD0001787,USR03442,RST102,2024-10-16,cancelled,Biryani,north_bangalore,Bangalore,324,returning
ORD0001788,USR02521,RST102,2024-10-16,completed,Biryani,north_bangalore,Bangalore,263,new
ORD0001789,USR01055,RST102,2024-10-16,completed,Biryani,north_bangalore,Bangalore,337,new
ORD0001790,USR03503,RST102,2024-10-16,completed,Biryani,north_bangalore,Bangalore,358,returning
ORD0001791,USR04682,RST102,2024-10-16,completed,Biryani,north_bangalore,Bangalore,212,returning
ORD0001792,USR01063,RST102,2024-10-16,completed,Biryani,north_bangalore,Bangalore,306,resurrected
ORD0001793,USR00578,RST102,2024-10-16,completed,Biryani,north_bangalore,Bangalore,326,returning
ORD0001794,USR02461,RST102,2024-10-16,completed,Biryani,north_bangalore,Bangalore,346,returning
ORD0001795,USR04875,RST102,2024-10-16,completed,Biryani,north_bangalore,Bangalore,289,returning
ORD0001796,USR02747,RST102,2024-10-16,completed,Biryani,north_bangalore,Bangalore,295,returning
ORD0001797,USR02133,RST102,2024-10-16,completed,Biryani,north_bangalore,Bangalore,296,new
ORD0001798,USR03524,RST102,2024-10-16,completed,Biryani,north_bangalore,Bangalore,271,returning
ORD0001799,USR03732,RST102,2024-10-16,completed,Biryani,north_bangalore,Bangalore,339,returning
ORD0001800,USR03723,RST102,2024-10-16,completed,Biryani,north_bangalore,Bangalore,295,returning
ORD0001801,USR03248,RST102,2024-10-16,completed,Biryani,north_bangalore,Bangalore,291,new
ORD0001802,USR00021,RST102,2024-10-16,completed,Biryani,north_bangalore,Bangalore,306,returning
ORD0001803,USR04763,RST102,2024-10-16,cancelled,Biryani,north_bangalore,Bangalore,402,returning
ORD0001804,USR00304,RST102,2024-10-16,completed,Biryani,north_bangalore,Bangalore,350,returning
ORD0001805,USR00688,RST102,2024-10-16,completed,Biryani,north_bangalore,Bangalore,395,returning
ORD0001806,USR03778,RST102,2024-10-16,completed,Biryani,north_bangalore,Bangalore,227,returning
ORD0001807,USR02372,RST102,2024-10-16,completed,Biryani,north_bangalore,Bangalore,256,new
ORD0001808,USR01561,RST102,2024-10-16,completed,Biryani,north_bangalore,Bangalore,251,returning
ORD0001809,USR03640,RST102,2024-10-16,completed,Biryani,north_bangalore,Bangalore,329,resurrected
ORD0001810,USR01057,RST102,2024-10-16,completed,Biryani,north_bangalore,Bangalore,229,returning
ORD0001811,USR01162,RST102,2024-10-16,completed,Biryani,north_bangalore,Bangalore,222,returning
ORD0001812,USR00449,RST102,2024-10-16,completed,Biryani,north_bangalore,Bangalore,387,returning
ORD0001813,USR04143,RST102,2024-10-16,completed,Biryani,north_bangalore,Bangalore,268,new
ORD0001814,USR00399,RST102,2024-10-16,completed,Biryani,north_bangalore,Bangalore,406,returning
ORD0001815,USR02170,RST102,2024-10-16,completed,Biryani,north_bangalore,Bangalore,383,returning
ORD0001816,USR00227,RST102,2024-10-16,completed,Biryani,north_bangalore,Bangalore,283,returning
ORD0001817,USR03536,RST102,2024-10-16,completed,Biryani,north_bangalore,Bangalore,252,new
ORD0001818,USR01383,RST102,2024-10-16,completed,Biryani,north_bangalore,Bangalore,373,returning
ORD0001819,USR01292,RST102,2024-10-16,completed,Biryani,north_bangalore,Bangalore,255,new
ORD0001820,USR02500,RST102,2024-10-16,completed,Biryani,north_bangalore,Bangalore,331,resurrected
ORD0001821,USR00050,RST102,2024-10-16,completed,Biryani,north_bangalore,Bangalore,186,new
ORD0001822,USR04723,RST102,2024-10-16,completed,Biryani,north_bangalore,Bangalore,345,returning
ORD0001823,USR00843,RST102,2024-10-16,completed,Biryani,north_bangalore,Bangalore,381,new
ORD0001824,USR01752,RST102,2024-10-16,completed,Biryani,north_bangalore,Bangalore,405,returning
ORD0001825,USR02854,RST102,2024-10-16,completed,Biryani,north_bangalore,Bangalore,372,new
ORD0001826,USR02012,RST102,2024-10-16,completed,Biryani,north_bangalore,Bangalore,336,resurrected
ORD0001827,USR00906,RST102,2024-10-16,completed,Biryani,north_bangalore,Bangalore,210,resurrected
ORD0001828,USR03182,RST102,2024-10-16,completed,Biryani,north_bangalore,Bangalore,199,returning
ORD0001829,USR01988,RST102,2024-10-16,completed,Biryani,north_bangalore,Bangalore,251,returning
ORD0001830,USR00100,RST102,2024-10-16,completed,Biryani,north_bangalore,Bangalore,332,returning
ORD0001831,USR01741,RST102,2024-10-16,completed,Biryani,north_bangalore,Bangalore,324,returning
ORD0001832,USR02881,RST102,2024-10-16,completed,Biryani,north_bangalore,Bangalore,383,returning
ORD0001833,USR00897,RST102,2024-10-16,completed,Biryani,north_bangalore,Bangalore,294,returning
ORD0001834,USR01507,RST102,2024-10-16,completed,Biryani,north_bangalore,Bangalore,275,returning
ORD0001835,USR02544,RST102,2024-10-16,completed,Biryani,north_bangalore,Bangalore,288,returning
ORD0001836,USR01773,RST102,2024-10-16,completed,Biryani,north_bangalore,Bangalore,218,returning
ORD0001837,USR03261,RST102,2024-10-16,completed,Biryani,north_bangalore,Bangalore,282,returning
ORD0001838,USR00685,RST102,2024-10-16,completed,Biryani,north_bangalore,Bangalore,216,new
ORD0001839,USR03930,RST102,2024-10-16,completed,Biryani,north_bangalore,Bangalore,294,returning
ORD0001840,USR01505,RST102,2024-10-16,completed,Biryani,north_bangalore,Bangalore,326,returning
ORD0001841,USR04204,RST102,2024-10-16,completed,Biryani,north_bangalore,Bangalore,316,returning
ORD0001842,USR02029,RST102,2024-10-16,completed,Biryani,north_bangalore,Bangalore,249,new
ORD0001843,USR01116,RST102,2024-10-16,completed,Biryani,north_bangalore,Bangalore,196,returning
ORD0001844,USR01513,RST102,2024-10-16,cancelled,Biryani,north_bangalore,Bangalore,270,new
ORD0001845,USR00627,RST102,2024-10-16,completed,Biryani,north_bangalore,Bangalore,364,returning
ORD0001846,USR00665,RST102,2024-10-16,completed,Biryani,north_bangalore,Bangalore,206,returning
ORD0001847,USR04247,RST102,2024-10-16,completed,Biryani,north_bangalore,Bangalore,312,new
ORD0001848,USR03111,RST102,2024-10-16,completed,Biryani,north_bangalore,Bangalore,298,resurrected
ORD0001849,USR01701,RST102,2024-10-16,completed,Biryani,north_bangalore,Bangalore,212,returning
ORD0001850,USR04697,RST102,2024-10-16,completed,Biryani,north_bangalore,Bangalore,213,returning
ORD0001851,USR00624,RST102,2024-10-16,completed,Biryani,north_bangalore,Bangalore,240,returning
ORD0001852,USR01661,RST102,2024-10-16,completed,Biryani,north_bangalore,Bangalore,352,returning
ORD0001853,USR03439,RST102,2024-10-16,completed,Biryani,north_bangalore,Bangalore,331,new
ORD0001854,USR00051,RST102,2024-10-16,completed,Biryani,north_bangalore,Bangalore,318,returning
ORD0001855,USR00277,RST102,2024-10-16,completed,Biryani,north_bangalore,Bangalore,342,returning
ORD0001856,USR03652,RST102,2024-10-16,completed,Biryani,north_bangalore,Bangalore,233,returning
ORD0001857,USR04786,RST102,2024-10-16,completed,Biryani,north_bangalore,Bangalore,330,returning
ORD0001858,USR02743,RST102,2024-10-16,completed,Biryani,north_bangalore,Bangalore,271,returning
ORD0001859,USR00386,RST102,2024-10-16,completed,Biryani,north_bangalore,Bangalore,299,returning
ORD0001860,USR04241,RST102,2024-10-16,completed,Biryani,north_bangalore,Bangalore,290,returning
ORD0001861,USR03319,RST102,2024-10-16,completed,Biryani,north_bangalore,Bangalore,308,returning
ORD0001862,USR02307,RST102,2024-10-16,completed,Biryani,north_bangalore,Bangalore,315,returning
ORD0001863,USR04686,RST102,2024-10-16,completed,Biryani,north_bangalore,Bangalore,378,returning
ORD0001864,USR02789,RST102,2024-10-16,completed,Biryani,north_bangalore,Bangalore,302,returning
ORD0001865,USR04985,RST102,2024-10-16,completed,Biryani,north_bangalore,Bangalore,369,returning
ORD0001866,USR02523,RST102,2024-10-16,completed,Biryani,north_bangalore,Bangalore,348,returning
ORD0001867,USR01128,RST102,2024-10-16,completed,Biryani,north_bangalore,Bangalore,416,returning
ORD0001868,USR04935,RST102,2024-10-16,completed,Biryani,north_bangalore,Bangalore,261,returning
ORD0001869,USR00531,RST102,2024-10-16,completed,Biryani,north_bangalore,Bangalore,280,new
ORD0001870,USR01070,RST102,2024-10-16,completed,Biryani,north_bangalore,Bangalore,402,returning
ORD0001871,USR04773,RST103,2024-10-16,completed,Biryani,north_bangalore,Bangalore,226,returning
ORD0001872,USR04233,RST103,2024-10-16,completed,Biryani,north_bangalore,Bangalore,283,resurrected
ORD0001873,USR01937,RST103,2024-10-16,completed,Biryani,north_bangalore,Bangalore,321,returning
ORD0001874,USR03736,RST103,2024-10-16,completed,Biryani,north_bangalore,Bangalore,405,new
ORD0001875,USR00088,RST103,2024-10-16,completed,Biryani,north_bangalore,Bangalore,223,returning
ORD0001876,USR01601,RST103,2024-10-16,completed,Biryani,north_bangalore,Bangalore,202,resurrected
ORD0001877,USR03645,RST103,2024-10-16,completed,Biryani,north_bangalore,Bangalore,182,returning
ORD0001878,USR03848,RST103,2024-10-16,completed,Biryani,north_bangalore,Bangalore,286,returning
ORD0001879,USR04405,RST103,2024-10-16,completed,Biryani,north_bangalore,Bangalore,214,returning
ORD0001880,USR00002,RST103,2024-10-16,completed,Biryani,north_bangalore,Bangalore,392,returning
ORD0001881,USR00355,RST103,2024-10-16,completed,Biryani,north_bangalore,Bangalore,272,resurrected
ORD0001882,USR01239,RST103,2024-10-16,completed,Biryani,north_bangalore,Bangalore,394,returning
ORD0001883,USR00267,RST103,2024-10-16,completed,Biryani,north_bangalore,Bangalore,239,returning
ORD0001884,USR00339,RST103,2024-10-16,completed,Biryani,north_bangalore,Bangalore,201,returning
ORD0001885,USR01601,RST103,2024-10-16,completed,Biryani,north_bangalore,Bangalore,231,returning
ORD0001886,USR01189,RST103,2024-10-16,completed,Biryani,north_bangalore,Bangalore,256,returning
ORD0001887,USR00625,RST103,2024-10-16,completed,Biryani,north_bangalore,Bangalore,331,returning
ORD0001888,USR00036,RST103,2024-10-16,completed,Biryani,north_bangalore,Bangalore,287,returning
ORD0001889,USR03373,RST103,2024-10-16,completed,Biryani,north_bangalore,Bangalore,304,returning
ORD0001890,USR02060,RST103,2024-10-16,completed,Biryani,north_bangalore,Bangalore,282,returning
ORD0001891,USR04358,RST103,2024-10-16,completed,Biryani,north_bangalore,Bangalore,392,returning
ORD0001892,USR03037,RST103,2024-10-16,completed,Biryani,north_bangalore,Bangalore,402,resurrected
ORD0001893,USR01817,RST103,2024-10-16,completed,Biryani,north_bangalore,Bangalore,314,returning
ORD0001894,USR02278,RST103,2024-10-16,completed,Biryani,north_bangalore,Bangalore,326,returning
ORD0001895,USR02974,RST103,2024-10-16,completed,Biryani,north_bangalore,Bangalore,249,returning
ORD0001896,USR02859,RST103,2024-10-16,completed,Biryani,north_bangalore,Bangalore,348,new
ORD0001897,USR01470,RST103,2024-10-16,completed,Biryani,north_bangalore,Bangalore,232,returning
ORD0001898,USR01327,RST103,2024-10-16,cancelled,Biryani,north_bangalore,Bangalore,209,new
ORD0001899,USR03911,RST103,2024-10-16,completed,Biryani,north_bangalore,Bangalore,362,returning
ORD0001900,USR02779,RST103,2024-10-16,completed,Biryani,north_bangalore,Bangalore,420,returning
ORD0001901,USR00657,RST103,2024-10-16,completed,Biryani,north_bangalore,Bangalore,250,returning
ORD0001902,USR01858,RST103,2024-10-16,completed,Biryani,north_bangalore,Bangalore,371,returning
ORD0001903,USR01195,RST103,2024-10-16,completed,Biryani,north_bangalore,Bangalore,348,returning
ORD0001904,USR03338,RST103,2024-10-16,completed,Biryani,north_bangalore,Bangalore,287,returning
ORD0001905,USR04752,RST103,2024-10-16,completed,Biryani,north_bangalore,Bangalore,399,returning
ORD0001906,USR04994,RST103,2024-10-16,completed,Biryani,north_bangalore,Bangalore,254,returning
ORD0001907,USR00306,RST103,2024-10-16,completed,Biryani,north_bangalore,Bangalore,405,new
ORD0001908,USR00465,RST103,2024-10-16,completed,Biryani,north_bangalore,Bangalore,399,returning
ORD0001909,USR03275,RST103,2024-10-16,completed,Biryani,north_bangalore,Bangalore,185,returning
ORD0001910,USR03172,RST103,2024-10-16,completed,Biryani,north_bangalore,Bangalore,324,returning
ORD0001911,USR01936,RST103,2024-10-16,completed,Biryani,north_bangalore,Bangalore,190,returning
ORD0001912,USR01854,RST103,2024-10-16,completed,Biryani,north_bangalore,Bangalore,293,returning
ORD0001913,USR04870,RST103,2024-10-16,completed,Biryani,north_bangalore,Bangalore,376,returning
ORD0001914,USR01448,RST103,2024-10-16,completed,Biryani,north_bangalore,Bangalore,289,returning
ORD0001915,USR01315,RST103,2024-10-16,completed,Biryani,north_bangalore,Bangalore,279,returning
ORD0001916,USR02885,RST103,2024-10-16,completed,Biryani,north_bangalore,Bangalore,182,returning
ORD0001917,USR01897,RST103,2024-10-16,completed,Biryani,north_bangalore,Bangalore,274,new
ORD0001918,USR02410,RST103,2024-10-16,completed,Biryani,north_bangalore,Bangalore,215,new
ORD0001919,USR03617,RST103,2024-10-16,completed,Biryani,north_bangalore,Bangalore,356,returning
ORD0001920,USR01326,RST103,2024-10-16,completed,Biryani,north_bangalore,Bangalore,367,returning
ORD0001921,USR00424,RST103,2024-10-16,completed,Biryani,north_bangalore,Bangalore,180,returning
ORD0001922,USR01495,RST103,2024-10-16,completed,Biryani,north_bangalore,Bangalore,266,returning
ORD0001923,USR02011,RST103,2024-10-16,completed,Biryani,north_bangalore,Bangalore,248,returning
ORD0001924,USR02481,RST103,2024-10-16,completed,Biryani,north_bangalore,Bangalore,240,returning
ORD0001925,USR03741,RST103,2024-10-16,completed,Biryani,north_bangalore,Bangalore,393,returning
ORD0001926,USR03694,RST103,2024-10-16,completed,Biryani,north_bangalore,Bangalore,302,new
ORD0001927,USR01707,RST103,2024-10-16,completed,Biryani,north_bangalore,Bangalore,192,returning
ORD0001928,USR04108,RST103,2024-10-16,completed,Biryani,north_bangalore,Bangalore,368,returning
ORD0001929,USR01466,RST103,2024-10-16,completed,Biryani,north_bangalore,Bangalore,412,returning
ORD0001930,USR01785,RST103,2024-10-16,completed,Biryani,north_bangalore,Bangalore,193,returning
ORD0001931,USR02392,RST103,2024-10-16,completed,Biryani,north_bangalore,Bangalore,372,returning
ORD0001932,USR04141,RST103,2024-10-16,completed,Biryani,north_bangalore,Bangalore,269,resurrected
ORD0001933,USR01677,RST103,2024-10-16,completed,Biryani,north_bangalore,Bangalore,397,new
ORD0001934,USR04320,RST103,2024-10-16,completed,Biryani,north_bangalore,Bangalore,373,new
ORD0001935,USR03529,RST103,2024-10-16,completed,Biryani,north_bangalore,Bangalore,410,resurrected
ORD0001936,USR00449,RST103,2024-10-16,completed,Biryani,north_bangalore,Bangalore,256,returning
ORD0001937,USR00578,RST103,2024-10-16,completed,Biryani,north_bangalore,Bangalore,389,returning
ORD0001938,USR03863,RST103,2024-10-16,completed,Biryani,north_bangalore,Bangalore,420,returning
ORD0001939,USR02909,RST103,2024-10-16,completed,Biryani,north_bangalore,Bangalore,358,returning
ORD0001940,USR00741,RST103,2024-10-16,completed,Biryani,north_bangalore,Bangalore,312,returning
ORD0001941,USR00275,RST103,2024-10-16,completed,Biryani,north_bangalore,Bangalore,346,returning
ORD0001942,USR03583,RST103,2024-10-16,completed,Biryani,north_bangalore,Bangalore,254,returning
ORD0001943,USR02332,RST103,2024-10-16,completed,Biryani,north_bangalore,Bangalore,405,returning
ORD0001944,USR02170,RST103,2024-10-16,completed,Biryani,north_bangalore,Bangalore,238,new
ORD0001945,USR02854,RST103,2024-10-16,completed,Biryani,north_bangalore,Bangalore,288,returning
ORD0001946,USR01601,RST103,2024-10-16,completed,Biryani,north_bangalore,Bangalore,281,returning
ORD0001947,USR02815,RST103,2024-10-16,completed,Biryani,north_bangalore,Bangalore,185,returning
ORD0001948,USR03021,RST103,2024-10-16,completed,Biryani,north_bangalore,Bangalore,407,returning
ORD0001949,USR03493,RST103,2024-10-16,completed,Biryani,north_bangalore,Bangalore,226,resurrected
ORD0001950,USR02669,RST103,2024-10-16,completed,Biryani,north_bangalore,Bangalore,399,returning
ORD0001951,USR03652,RST103,2024-10-16,completed,Biryani,north_bangalore,Bangalore,378,returning
ORD0001952,USR00106,RST103,2024-10-16,completed,Biryani,north_bangalore,Bangalore,295,new
ORD0001953,USR03254,RST103,2024-10-16,completed,Biryani,north_bangalore,Bangalore,235,returning
ORD0001954,USR02124,RST103,2024-10-16,completed,Biryani,north_bangalore,Bangalore,386,returning
ORD0001955,USR02460,RST103,2024-10-16,completed,Biryani,north_bangalore,Bangalore,232,returning
ORD0001956,USR01364,RST103,2024-10-16,completed,Biryani,north_bangalore,Bangalore,388,returning
ORD0001957,USR03292,RST103,2024-10-16,completed,Biryani,north_bangalore,Bangalore,402,returning
ORD0001958,USR04778,RST103,2024-10-16,cancelled,Biryani,north_bangalore,Bangalore,282,returning
ORD0001959,USR02025,RST103,2024-10-16,completed,Biryani,north_bangalore,Bangalore,343,new
ORD0001960,USR00148,RST103,2024-10-16,completed,Biryani,north_bangalore,Bangalore,343,new
ORD0001961,USR00930,RST103,2024-10-16,completed,Biryani,north_bangalore,Bangalore,210,returning
ORD0001962,USR00395,RST103,2024-10-16,completed,Biryani,north_bangalore,Bangalore,399,returning
ORD0001963,USR04829,RST103,2024-10-16,completed,Biryani,north_bangalore,Bangalore,199,returning
ORD0001964,USR02548,RST103,2024-10-16,cancelled,Biryani,north_bangalore,Bangalore,293,returning
ORD0001965,USR02481,RST103,2024-10-16,completed,Biryani,north_bangalore,Bangalore,394,returning
ORD0001966,USR00466,RST103,2024-10-16,completed,Biryani,north_bangalore,Bangalore,221,returning
ORD0001967,USR04302,RST103,2024-10-16,completed,Biryani,north_bangalore,Bangalore,183,new
ORD0001968,USR03685,RST103,2024-10-16,completed,Biryani,north_bangalore,Bangalore,376,returning
ORD0001969,USR03903,RST103,2024-10-16,completed,Biryani,north_bangalore,Bangalore,325,returning
ORD0001970,USR01077,RST103,2024-10-16,completed,Biryani,north_bangalore,Bangalore,323,returning
ORD0001971,USR04462,RST103,2024-10-16,completed,Biryani,north_bangalore,Bangalore,406,returning
ORD0001972,USR04877,RST103,2024-10-16,completed,Biryani,north_bangalore,Bangalore,298,new
ORD0001973,USR04679,RST103,2024-10-16,completed,Biryani,north_bangalore,Bangalore,181,resurrected
ORD0001974,USR01983,RST103,2024-10-16,completed,Biryani,north_bangalore,Bangalore,223,returning
ORD0001975,USR01888,RST103,2024-10-16,completed,Biryani,north_bangalore,Bangalore,232,returning
ORD0001976,USR03751,RST103,2024-10-16,completed,Biryani,north_bangalore,Bangalore,350,returning
ORD0001977,USR00578,RST103,2024-10-16,completed,Biryani,north_bangalore,Bangalore,240,returning
ORD0001978,USR01951,RST103,2024-10-16,completed,Biryani,north_bangalore,Bangalore,343,returning
ORD0001979,USR00132,RST103,2024-10-16,completed,Biryani,north_bangalore,Bangalore,271,returning
ORD0001980,USR03874,RST103,2024-10-16,cancelled,Biryani,north_bangalore,Bangalore,295,resurrected
ORD0001981,USR02419,RST103,2024-10-16,completed,Biryani,north_bangalore,Bangalore,196,returning
ORD0001982,USR03433,RST103,2024-10-16,completed,Biryani,north_bangalore,Bangalore,180,returning
ORD0001983,USR03855,RST103,2024-10-16,completed,Biryani,north_bangalore,Bangalore,249,returning
ORD0001984,USR03280,RST103,2024-10-16,completed,Biryani,north_bangalore,Bangalore,251,returning
ORD0001985,USR02010,RST104,2024-10-16,completed,Biryani,north_bangalore,Bangalore,358,new
ORD0001986,USR00618,RST104,2024-10-16,completed,Biryani,north_bangalore,Bangalore,317,returning
ORD0001987,USR03863,RST104,2024-10-16,cancelled,Biryani,north_bangalore,Bangalore,417,returning
ORD0001988,USR03088,RST104,2024-10-16,completed,Biryani,north_bangalore,Bangalore,249,resurrected
ORD0001989,USR00934,RST104,2024-10-16,completed,Biryani,north_bangalore,Bangalore,345,returning
ORD0001990,USR00425,RST104,2024-10-16,completed,Biryani,north_bangalore,Bangalore,346,returning
ORD0001991,USR04759,RST104,2024-10-16,completed,Biryani,north_bangalore,Bangalore,348,resurrected
ORD0001992,USR04187,RST104,2024-10-16,completed,Biryani,north_bangalore,Bangalore,180,returning
ORD0001993,USR03677,RST104,2024-10-16,completed,Biryani,north_bangalore,Bangalore,209,new
ORD0001994,USR04908,RST104,2024-10-16,completed,Biryani,north_bangalore,Bangalore,285,resurrected
ORD0001995,USR00349,RST104,2024-10-16,completed,Biryani,north_bangalore,Bangalore,192,returning
ORD0001996,USR04204,RST104,2024-10-16,completed,Biryani,north_bangalore,Bangalore,188,new
ORD0001997,USR00538,RST104,2024-10-16,completed,Biryani,north_bangalore,Bangalore,282,returning
ORD0001998,USR01357,RST104,2024-10-16,completed,Biryani,north_bangalore,Bangalore,286,new
ORD0001999,USR02425,RST104,2024-10-16,completed,Biryani,north_bangalore,Bangalore,395,new
ORD0002000,USR00248,RST104,2024-10-16,completed,Biryani,north_bangalore,Bangalore,184,new
ORD0002001,USR04230,RST104,2024-10-16,completed,Biryani,north_bangalore,Bangalore,328,returning
ORD0002002,USR04629,RST104,2024-10-16,completed,Biryani,north_bangalore,Bangalore,345,returning
ORD0002003,USR02258,RST104,2024-10-16,completed,Biryani,north_bangalore,Bangalore,287,returning
ORD0002004,USR03466,RST104,2024-10-16,completed,Biryani,north_bangalore,Bangalore,355,resurrected
ORD0002005,USR04914,RST104,2024-10-16,completed,Biryani,north_bangalore,Bangalore,278,new
ORD0002006,USR01405,RST104,2024-10-16,completed,Biryani,north_bangalore,Bangalore,283,new
ORD0002007,USR00128,RST104,2024-10-16,completed,Biryani,north_bangalore,Bangalore,315,returning
ORD0002008,USR00138,RST104,2024-10-16,completed,Biryani,north_bangalore,Bangalore,210,returning
ORD0002009,USR01436,RST104,2024-10-16,completed,Biryani,north_bangalore,Bangalore,287,resurrected
ORD0002010,USR02168,RST104,2024-10-16,completed,Biryani,north_bangalore,Bangalore,235,returning
ORD0002011,USR04874,RST104,2024-10-16,completed,Biryani,north_bangalore,Bangalore,346,returning
ORD0002012,USR02074,RST104,2024-10-16,completed,Biryani,north_bangalore,Bangalore,313,returning
ORD0002013,USR03970,RST104,2024-10-16,completed,Biryani,north_bangalore,Bangalore,200,new
ORD0002014,USR02419,RST104,2024-10-16,completed,Biryani,north_bangalore,Bangalore,418,new
ORD0002015,USR02444,RST104,2024-10-16,completed,Biryani,north_bangalore,Bangalore,404,returning
ORD0002016,USR03341,RST104,2024-10-16,completed,Biryani,north_bangalore,Bangalore,329,returning
ORD0002017,USR01280,RST104,2024-10-16,completed,Biryani,north_bangalore,Bangalore,297,resurrected
ORD0002018,USR00074,RST104,2024-10-16,completed,Biryani,north_bangalore,Bangalore,412,returning
ORD0002019,USR03698,RST104,2024-10-16,completed,Biryani,north_bangalore,Bangalore,388,returning
ORD0002020,USR00482,RST104,2024-10-16,completed,Biryani,north_bangalore,Bangalore,276,returning
ORD0002021,USR03678,RST104,2024-10-16,completed,Biryani,north_bangalore,Bangalore,415,returning
ORD0002022,USR01985,RST105,2024-10-16,completed,Biryani,north_bangalore,Bangalore,214,returning
ORD0002023,USR02526,RST105,2024-10-16,completed,Biryani,north_bangalore,Bangalore,270,returning
ORD0002024,USR03481,RST105,2024-10-16,completed,Biryani,north_bangalore,Bangalore,372,returning
ORD0002025,USR04365,RST105,2024-10-16,completed,Biryani,north_bangalore,Bangalore,382,new
ORD0002026,USR02281,RST105,2024-10-16,completed,Biryani,north_bangalore,Bangalore,242,new
ORD0002027,USR02229,RST105,2024-10-16,completed,Biryani,north_bangalore,Bangalore,410,new
ORD0002028,USR01204,RST105,2024-10-16,completed,Biryani,north_bangalore,Bangalore,403,returning
ORD0002029,USR03701,RST105,2024-10-16,completed,Biryani,north_bangalore,Bangalore,243,resurrected
ORD0002030,USR02265,RST105,2024-10-16,completed,Biryani,north_bangalore,Bangalore,282,resurrected
ORD0002031,USR01619,RST105,2024-10-16,completed,Biryani,north_bangalore,Bangalore,239,resurrected
ORD0002032,USR03123,RST105,2024-10-16,completed,Biryani,north_bangalore,Bangalore,298,returning
ORD0002033,USR04334,RST105,2024-10-16,completed,Biryani,north_bangalore,Bangalore,329,returning
ORD0002034,USR03055,RST105,2024-10-16,completed,Biryani,north_bangalore,Bangalore,325,returning
ORD0002035,USR01427,RST105,2024-10-16,completed,Biryani,north_bangalore,Bangalore,192,returning
ORD0002036,USR01524,RST105,2024-10-16,completed,Biryani,north_bangalore,Bangalore,279,new
ORD0002037,USR03365,RST105,2024-10-16,cancelled,Biryani,north_bangalore,Bangalore,212,returning
ORD0002038,USR03416,RST105,2024-10-16,completed,Biryani,north_bangalore,Bangalore,296,returning
ORD0002039,USR04663,RST105,2024-10-16,completed,Biryani,north_bangalore,Bangalore,225,returning
ORD0002040,USR02825,RST105,2024-10-16,completed,Biryani,north_bangalore,Bangalore,331,returning
ORD0002041,USR04922,RST105,2024-10-16,completed,Biryani,north_bangalore,Bangalore,219,new
ORD0002042,USR04942,RST105,2024-10-16,completed,Biryani,north_bangalore,Bangalore,367,new
ORD0002043,USR01765,RST105,2024-10-16,completed,Biryani,north_bangalore,Bangalore,321,returning
ORD0002044,USR03276,RST105,2024-10-16,completed,Biryani,north_bangalore,Bangalore,298,returning
ORD0002045,USR03695,RST105,2024-10-16,completed,Biryani,north_bangalore,Bangalore,275,new
ORD0002046,USR03554,RST105,2024-10-16,completed,Biryani,north_bangalore,Bangalore,211,returning
ORD0002047,USR04303,RST105,2024-10-16,completed,Biryani,north_bangalore,Bangalore,313,returning
ORD0002048,USR02061,RST105,2024-10-16,completed,Biryani,north_bangalore,Bangalore,388,new
ORD0002049,USR02682,RST105,2024-10-16,completed,Biryani,north_bangalore,Bangalore,315,returning
ORD0002050,USR04912,RST105,2024-10-16,completed,Biryani,north_bangalore,Bangalore,212,returning
ORD0002051,USR00241,RST105,2024-10-16,completed,Biryani,north_bangalore,Bangalore,197,returning
ORD0002052,USR00407,RST105,2024-10-16,completed,Biryani,north_bangalore,Bangalore,348,new
ORD0002053,USR03268,RST105,2024-10-16,completed,Biryani,north_bangalore,Bangalore,337,returning
ORD0002054,USR00552,RST105,2024-10-16,completed,Biryani,north_bangalore,Bangalore,258,resurrected
ORD0002055,USR01859,RST105,2024-10-16,completed,Biryani,north_bangalore,Bangalore,402,new
ORD0002056,USR04621,RST105,2024-10-16,completed,Biryani,north_bangalore,Bangalore,256,returning
ORD0002057,USR01673,RST105,2024-10-16,completed,Biryani,north_bangalore,Bangalore,327,returning
ORD0002058,USR01248,RST105,2024-10-16,completed,Biryani,north_bangalore,Bangalore,395,resurrected
ORD0002059,USR01085,RST106,2024-10-16,completed,Chinese,north_bangalore,Bangalore,336,returning
ORD0002060,USR02681,RST106,2024-10-16,completed,Chinese,north_bangalore,Bangalore,278,new
ORD0002061,USR01110,RST106,2024-10-16,completed,Chinese,north_bangalore,Bangalore,182,returning
ORD0002062,USR01240,RST106,2024-10-16,completed,Chinese,north_bangalore,Bangalore,226,returning
ORD0002063,USR01902,RST106,2024-10-16,completed,Chinese,north_bangalore,Bangalore,418,returning
ORD0002064,USR03495,RST106,2024-10-16,completed,Chinese,north_bangalore,Bangalore,384,returning
ORD0002065,USR02139,RST106,2024-10-16,completed,Chinese,north_bangalore,Bangalore,338,returning
ORD0002066,USR04657,RST106,2024-10-16,completed,Chinese,north_bangalore,Bangalore,391,resurrected
ORD0002067,USR00279,RST106,2024-10-16,completed,Chinese,north_bangalore,Bangalore,399,new
ORD0002068,USR04375,RST106,2024-10-16,completed,Chinese,north_bangalore,Bangalore,181,returning
